Heavy atom count,Decoded SMILES,Connection IDs,Encoded SMILES,Coordination environment
7,CC(C)C[SH+][O-],[4],[Li]<-[SH+]([O-])CC(C)C,['S([O])([C])']
7,S=C1CSCS1,[0],[Li]<-S=C1CSCS1,['S([C])']
7,C=C(C)C(O)=S,[5],[Li]<-S=C(O)C(=C)C,['S([C])']
7,CC(C)C=NO,[4],[Li]<-N(O)=CC(C)C,['N([O])([C])']
7,CC(C=N)CO,[3],[Li]<-N=CC(C)CO,['N([C])']
7,CNC(C)C#N,[5],[Li]<-N#CC(C)NC,['N([C])']
7,CC(C)(O)CO,[5],[Li]<-OCC(C)(C)O,['O([C])']
7,CCC(=N)CO,[3],[Li]<-N=C(CC)CO,['N([C])']
7,CCNC=NC,[4],[Li]<-N(C)=CNCC,['N([C])([C])']
7,Cc1cnn[nH]1,[5],[Li]<-[nH]1nncc1C,['N([N])([C])']
7,CCP(C)NC,[2],[Li]<-P(C)(CC)NC,['P([C])([C])([N])']
7,CC(C)(C)B=O,[5],[Li]<-O=BC(C)(C)C,['O([B])']
7,C=CC(=O)SC,[3],[Li]<-O=C(C=C)SC,['O([C])']
7,CC1(C)CCS1,[5],[Li]<-S1CCC1(C)C,['S([C])([C])']
7,PC1[C]OCC1,[2],[Be]=C1OCCC1P,['C_carb([O])([C])']
7,CC(C)(N)C=O,[5],[Li]<-O=CC(C)(C)N,['O([C])']
7,C=C(C)O[C]C,[4],[Be]=C(C)OC(=C)C,['C_carb([C])([O])']
7,O=C1CCNC1,[4],[Li]<-N1CCC(=O)C1,['N([C])([C])']
7,CC=C[C]OC,[3],[Be]=C(C=CC)OC,['C_carb([C])([O])']
7,CC(C#N)CN,[5],[Li]<-NCC(C)C#N,['N([C])']
7,C1CSCCN1,[2],[Li]<-S1CCNCC1,['S([C])([C])']
7,CC1CCC=N1,[5],[Li]<-N1=CCCC1C,['N([C])([C])']
7,NC1CCC=N1,[5],[Li]<-N1=CCCC1N,['N([C])([C])']
7,CC(C)(C)PCl,[4],[Li]<-P(Cl)C(C)(C)C,['P([Cl])([C])']
7,CC1CCCS1,[5],[Li]<-S1CCCC1C,['S([C])([C])']
7,COCC=[N+]=[N-],[5],[Li]<-[N-]=[N+]=CCOC,['N([N])']
7,CN(C)C[SH]=O,[4],[Li]<-[SH](=O)CN(C)C,['S([O])([C])']
7,CC(C)(O)C#N,[5],[Li]<-N#CC(C)(C)O,['N([C])']
7,[C]=NOC(=C)C,[0],[Be]=C=NOC(=C)C,['C_carb([N])']
7,CCC(=S)CC,[3],[Li]<-S=C(CC)CC,['S([C])']
7,O=C1CCCN1,[5],[Li]<-N1CCCC1=O,['N([C])([C])']
7,CNC(=S)SC,[3],[Li]<-S=C(NC)SC,['S([C])']
7,O=C1CNCN1,[0],[Li]<-O=C1CNCN1,['O([C])']
7,CCO[C]C#N,[3],[Be]=C(C#N)OCC,['C_carb([C])([O])']
7,CCC(=O)OC,[3],[Li]<-O=C(CC)OC,['O([C])']
7,CN(C)C[C]N,[4],[Be]=C(N)CN(C)C,['C_carb([N])([C])']
7,CN(C)C(F)=S,[5],[Li]<-S=C(F)N(C)C,['S([C])']
7,CC(C)(N)CO,[3],[Li]<-NC(C)(C)CO,['N([C])']
7,CO[C]N=CN,[2],[Be]=C(N=CN)OC,['C_carb([N])([O])']
7,COCCCN,[5],[Li]<-NCCCOC,['N([C])']
7,CC[S+]([O-])CC,[3],[Li]<-[O-][S+](CC)CC,['O([S])']
7,CC(N)C(N)O,[4],[Li]<-NC(O)C(C)N,['N([C])']
7,CN(C)C(=O)O,[4],[Li]<-O=C(O)N(C)C,['O([C])']
7,CCNCCCl,[2],[Li]<-N(CC)CCCl,['N([C])([C])']
7,CN(C)S(C)=O,[1],[Li]<-N(C)(C)S(C)=O,['N([C])([C])([S])']
7,CC(C)(N)C=S,[5],[Li]<-S=CC(C)(C)N,['S([C])']
7,NC1=CN[C]O1,[4],[Be]=C1NC=C(N)O1,['C_carb([N])([O])']
7,C=CC=[N+](C)[O-],[5],[Li]<-[O-][N+](C)=CC=C,['O([N])']
7,C=CCOCC,[3],[Li]<-O(CC)CC=C,['O([C])([C])']
7,CN=CC(C)C,[1],[Li]<-N(C)=CC(C)C,['N([C])([C])']
7,CN(C)C(=N)N,[4],[Li]<-N=C(N)N(C)C,['N([C])']
7,NC1=CN[C]S1,[4],[Be]=C1NC=C(N)S1,['C_carb([N])([S])']
7,CN=c1cc1C,[1],[Li]<-N(C)=c1cc1C,['N([C])([C])']
7,Cc1ncc[nH]1,[5],[Li]<-[nH]1ccnc1C,['N([C])([C])']
7,CC(C)C1CS1,[5],[Li]<-S1CC1C(C)C,['S([C])([C])']
7,CC1C(P)P1C,[4],[Li]<-P1(C)C(C)C1P,['P([C])([C])([C])']
7,CC(C)[As](C)C,[3],[Li]<-[As](C)(C)C(C)C,['As([C])([C])([C])']
7,CC(C)(C)P=N,[5],[Li]<-N=PC(C)(C)C,['N([P])']
7,CC(C)(O)[C]N,[4],[Be]=C(N)C(C)(C)O,['C_carb([N])([C])']
7,Cc1ccon1,[5],[Li]<-n1occc1C,['N([O])([C])']
7,[C]=CC(C)(C)C,[0],[Be]=C=CC(C)(C)C,['C_carb([C])']
7,C[C]NN(C)C,[1],[Be]=C(C)NN(C)C,['C_carb([C])([N])']
7,CC(N)C(=O)O,[2],[Li]<-NC(C)C(=O)O,['N([C])']
7,CN(C)C(=S)[SH2+],[4],[Li]<-S=C([SH2+])N(C)C,['S([C])']
7,CN(C)CN=O,[4],[Li]<-N(=O)CN(C)C,['N([O])([C])']
7,CC(=O)NC=N,[2],[Li]<-O=C(C)NC=N,['O([C])']
7,CC(C)=C(C)N,[5],[Li]<-NC(C)=C(C)C,['N([C])']
7,CCNC(C)=O,[5],[Li]<-O=C(C)NCC,['O([C])']
7,CCO[C]OC,[3],[Be]=C(OC)OCC,['C_carb([O])([O])']
7,COC(C)CO,[5],[Li]<-OCC(C)OC,['O([C])']
7,CCCCNC,[4],[Li]<-N(C)CCCC,['N([C])([C])']
7,CN1[C]CCC1,[2],[Be]=C1CCCN1C,['C_carb([C])([N])']
7,COC(=O)C#N,[5],[Li]<-N#CC(=O)OC,['N([C])']
7,OCC(F)(F)F,[0],[Li]<-OCC(F)(F)F,['O([C])']
7,Cc1nnc[nH]1,[3],[Li]<-n1c[nH]c(C)n1,['N([C])([N])']
7,Nc1nnn[nH]1,[5],[Li]<-[nH]1nnnc1N,['N([N])([C])']
7,Cc1cncs1,[3],[Li]<-n1csc(C)c1,['N([C])([C])']
7,CCC(C)C#N,[5],[Li]<-N#CC(C)CC,['N([C])']
7,C=C(C)COC,[4],[Li]<-O(C)CC(=C)C,['O([C])([C])']
7,C=CC[S+](C)[O-],[5],[Li]<-[O-][S+](C)CC=C,['O([S])']
7,CC1NC1(C)C,[2],[Li]<-N1C(C)C1(C)C,['N([C])([C])']
7,CN(C)[C]NN,[3],[Be]=C(NN)N(C)C,['C_carb([N])([N])']
7,CC(=N)C(C)=O,[2],[Li]<-N=C(C)C(C)=O,['N([C])']
7,CC(N)=C=[N+]=O,[2],[Li]<-NC(C)=C=[N+]=O,['N([C])']
7,CC(C)(C)NN,[4],[Li]<-N(N)C(C)(C)C,['N([N])([C])']
7,C=CCNCC,[3],[Li]<-N(CC)CC=C,['N([C])([C])']
7,CC(O)N[C]Cl,[4],[Be]=C(Cl)NC(C)O,['C_carb([Cl])([N])']
7,S=C1CNCS1,[0],[Li]<-S=C1CNCS1,['S([C])']
7,CO[C]C1CC1,[2],[Be]=C(OC)C1CC1,['C_carb([O])([C])']
7,N#CCC(=O)O,[0],[Li]<-N#CCC(=O)O,['N([C])']
7,CNCC(C)=O,[1],[Li]<-N(C)CC(C)=O,['N([C])([C])']
7,CC(O)C(N)=S,[5],[Li]<-S=C(N)C(C)O,['S([C])']
7,CC1(C#N)CC1,[3],[Li]<-N#CC1(C)CC1,['N([C])']
7,CNC(C)CO,[5],[Li]<-OCC(C)NC,['O([C])']
7,CC=CC(C)=N,[5],[Li]<-N=C(C)C=CC,['N([C])']
7,N=C(N)C(=O)O,[4],[Li]<-O=C(O)C(=N)N,['O([C])']
7,CC(C)=C[C]F,[4],[Be]=C(F)C=C(C)C,['C_carb([F])([C])']
7,CN=C(C)C#N,[5],[Li]<-N#CC(C)=NC,['N([C])']
7,CC(=O)CCN,[5],[Li]<-NCCC(C)=O,['N([C])']
7,Cc1ccn[nH]1,[5],[Li]<-[nH]1nccc1C,['N([N])([C])']
7,C=CC(=N)ON,[3],[Li]<-N=C(C=C)ON,['N([C])']
7,NNCC(=O)O,[0],[Li]<-NNCC(=O)O,['N([N])']
7,N=C(O)C1CC1,[0],[Li]<-N=C(O)C1CC1,['N([C])']
7,[CH2+][C][CH-][PH+](C)C,[1],[Be]=C([CH2+])[CH-][PH+](C)C,['C_carb([C])([C])']
7,CSC(=S)NN,[3],[Li]<-S=C(NN)SC,['S([C])']
7,C=C(C#N)OC,[3],[Li]<-N#CC(=C)OC,['N([C])']
7,COC(=N)C#N,[3],[Li]<-N=C(C#N)OC,['N([C])']
7,COC(=O)CO,[5],[Li]<-OCC(=O)OC,['O([C])']
7,CCOCCO,[5],[Li]<-OCCOCC,['O([C])']
7,CN[C]C(C)C,[2],[Be]=C(NC)C(C)C,['C_carb([N])([C])']
7,NC1=CN[C]N1,[4],[Be]=C1NC=C(N)N1,['C_carb([N])([N])']
7,C=C(C)C(C)N,[5],[Li]<-NC(C)C(=C)C,['N([C])']
7,Cc1cn[nH]p1,[4],[Li]<-[nH]1ncc(C)p1,['N([N])([P])']
7,CC1=CS[C]N1,[4],[Be]=C1NC(C)=CS1,['C_carb([N])([S])']
7,CC(C)CC#N,[5],[Li]<-N#CCC(C)C,['N([C])']
7,CN(C)CC#N,[5],[Li]<-N#CCN(C)C,['N([C])']
7,CC(C)P1CC1,[3],[Li]<-P1(C(C)C)CC1,['P([C])([C])([C])']
7,CCOCC#N,[5],[Li]<-N#CCOCC,['N([C])']
7,CN=CC(C)=O,[1],[Li]<-N(C)=CC(C)=O,['N([C])([C])']
7,C[Se]C(C)(C)C,[1],[Li]<-[Se](C)C(C)(C)C,['Se([C])([C])']
7,[C]1CCOCC1,[0],[Be]=C1CCOCC1,['C_carb([C])([C])']
7,Nc1nc[nH]n1,[5],[Li]<-n1[nH]cnc1N,['N([N])([C])']
7,CN(C)CC=O,[5],[Li]<-O=CCN(C)C,['O([C])']
7,C[C]C=C(C)C,[1],[Be]=C(C)C=C(C)C,['C_carb([C])([C])']
7,CCC(C)=NC,[4],[Li]<-N(C)=C(C)CC,['N([C])([C])']
7,CC1CN=CN1,[5],[Li]<-N1C=NCC1C,['N([C])([C])']
7,[C]=CC(C)(C)N,[0],[Be]=C=CC(C)(C)N,['C_carb([C])']
7,C=C(C)C(=O)F,[4],[Li]<-O=C(F)C(=C)C,['O([C])']
7,CCC(C)(C)O,[5],[Li]<-OC(C)(C)CC,['O([C])']
7,NC1CN=CS1,[3],[Li]<-N1=CSC(N)C1,['N([C])([C])']
7,CC(=O)C=NO,[4],[Li]<-N(O)=CC(C)=O,['N([O])([C])']
7,C[Si](C)(C)[C]F,[4],[Be]=C(F)[Si](C)(C)C,['C_carb([F])([Si])']
7,CCSC([O-])=S,[5],[Li]<-S=C([O-])SCC,['S([C])']
7,[C]=NCC(C)=O,[0],[Be]=C=NCC(C)=O,['C_carb([N])']
7,CC=CC=NC,[4],[Li]<-N(C)=CC=CC,['N([C])([C])']
7,NOCC(=O)O,[0],[Li]<-NOCC(=O)O,['N([O])']
7,C=C(C)CSC,[4],[Li]<-S(C)CC(=C)C,['S([C])([C])']
7,CCC#CNC,[4],[Li]<-N(C)C#CCC,['N([C])([C])']
7,CCNC(C)N,[5],[Li]<-NC(C)NCC,['N([C])']
7,Cc1cnc[nH]1,[5],[Li]<-[nH]1cncc1C,['N([C])([C])']
7,C=CP(S)SC,[2],[Li]<-P(S)(C=C)SC,['P([S])([C])([S])']
7,Cc1ccoc1,[4],[Li]<-o1ccc(C)c1,['O([C])([C])']
7,CSC(C)(C)C,[1],[Li]<-S(C)C(C)(C)C,['S([C])([C])']
7,CC(C)[PH](=O)O,[4],[Li]<-O=[PH](O)C(C)C,['O([P])']
7,CC(C)(C)N=S,[5],[Li]<-S=NC(C)(C)C,['S([N])']
7,CCC(=N)SC,[3],[Li]<-N=C(CC)SC,['N([C])']
8,C[C]N(CC)CC,[1],[Be]=C(C)N(CC)CC,['C_carb([C])([N])']
8,CC=C[C]OCC,[3],[Be]=C(C=CC)OCC,['C_carb([C])([O])']
8,NC1CSCCN1,[3],[Li]<-S1CCNC(N)C1,['S([C])([C])']
8,CCN(C)C(C)N,[2],[Li]<-N(C)(CC)C(C)N,['N([C])([C])([C])']
8,NC1NCC(=S)N1,[5],[Li]<-S=C1CNC(N)N1,['S([C])']
8,Cc1cnnn1C,[4],[Li]<-n1ncc(C)n1C,['N([N])([N])']
8,OCc1c[nH]cn1,[4],[Li]<-[nH]1cnc(CO)c1,['N([C])([C])']
8,CC(C)=NC(C)C,[3],[Li]<-N(=C(C)C)C(C)C,['N([C])([C])']
8,Cc1conc1C,[4],[Li]<-n1occ(C)c1C,['N([O])([C])']
8,CC(C)(C#N)CN,[6],[Li]<-NCC(C)(C)C#N,['N([C])']
8,CN(C)[C]N(C)C,[3],[Be]=C(N(C)C)N(C)C,['C_carb([N])([N])']
8,CC(C)(C)C=NO,[5],[Li]<-N(O)=CC(C)(C)C,['N([O])([C])']
8,NC1N=CCC1=O,[2],[Li]<-N1=CCC(=O)C1N,['N([C])([C])']
8,CCn1cnnc1,[4],[Li]<-n1cn(CC)cn1,['N([C])([N])']
8,CCN(C=O)CC,[4],[Li]<-O=CN(CC)CC,['O([C])']
8,C=C(C)N[C]C#N,[4],[Be]=C(C#N)NC(=C)C,['C_carb([C])([N])']
8,O=C1NCCCN1,[0],[Li]<-O=C1NCCCN1,['O([C])']
8,CC1(C)CCNC1,[5],[Li]<-N1CCC(C)(C)C1,['N([C])([C])']
8,CN1[C]SC(N)=C1,[2],[Be]=C1SC(N)=CN1C,['C_carb([S])([N])']
8,CC(=S)NC(C)O,[2],[Li]<-S=C(C)NC(C)O,['S([C])']
8,CC1=CS[C]N1C,[4],[Be]=C1SC=C(C)N1C,['C_carb([S])([N])']
8,COC(=O)C(C)=N,[6],[Li]<-N=C(C)C(=O)OC,['N([C])']
8,CCN(C)C(C)O,[2],[Li]<-N(C)(CC)C(C)O,['N([C])([C])([C])']
8,CC(=N)ON(C)C,[2],[Li]<-N=C(C)ON(C)C,['N([C])']
8,CCO[C]N(C)C,[3],[Be]=C(OCC)N(C)C,['C_carb([O])([N])']
8,CCNC(C)(C)C,[2],[Li]<-N(CC)C(C)(C)C,['N([C])([C])']
8,S=Cc1cnc[nH]1,[0],[Li]<-S=Cc1cnc[nH]1,['S([C])']
8,CC(=N)C(C)(C)C,[2],[Li]<-N=C(C)C(C)(C)C,['N([C])']
8,CC(=N)NC(C)=O,[2],[Li]<-N=C(C)NC(C)=O,['N([C])']
8,CCO[C]C(C)C,[3],[Be]=C(OCC)C(C)C,['C_carb([O])([C])']
8,Cn1ccnc1N,[4],[Li]<-n1ccn(C)c1N,['N([C])([C])']
8,CC1(C)N=CCS1,[3],[Li]<-N1=CCSC1(C)C,['N([C])([C])']
8,C=C(C)NC(C)C,[3],[Li]<-N(C(=C)C)C(C)C,['N([C])([C])']
8,CC(C)(C)C(=S)[S-],[5],[Li]<-S=C([S-])C(C)(C)C,['S([C])']
8,CC(=N)NCCO,[2],[Li]<-N=C(C)NCCO,['N([C])']
8,N#Cc1ccsc1,[0],[Li]<-N#Cc1ccsc1,['N([C])']
8,CN1[C]N(C)N=N1,[2],[Be]=C1N(C)N=NN1C,['C_carb([N])([N])']
8,CC(=O)C=NC#N,[6],[Li]<-N#CN=CC(C)=O,['N([C])']
8,CN=CC(=O)OC,[1],[Li]<-N(C)=CC(=O)OC,['N([C])([C])']
8,Cc1[nH]ncc1N,[2],[Li]<-[nH]1ncc(N)c1C,['N([N])([C])']
8,Cc1n[nH]c(C)n1,[2],[Li]<-n1[nH]c(C)nc1C,['N([N])([C])']
8,CC1(C)CNC=N1,[6],[Li]<-N1=CNCC1(C)C,['N([C])([C])']
8,NC1=NCC(N)N1,[6],[Li]<-N1C(N)=NCC1N,['N([C])([C])']
8,N=Cc1ccsc1,[0],[Li]<-N=Cc1ccsc1,['N([C])']
8,Brc1ncccn1,[2],[Li]<-n1cccnc1Br,['N([C])([C])']
8,Nc1c[nH]c(=S)[nH]1,[5],[Li]<-S=c1[nH]cc(N)[nH]1,['S([C])']
8,NNC1=NCCS1,[3],[Li]<-N1=C(NN)SCC1,['N([C])([C])']
8,CC(C)(C)N[C]N,[5],[Be]=C(N)NC(C)(C)C,['C_carb([N])([N])']
8,CC(=O)C(C)=NO,[5],[Li]<-N(O)=C(C)C(C)=O,['N([O])([C])']
8,CSC[C]N(C)C,[3],[Be]=C(CSC)N(C)C,['C_carb([C])([N])']
8,NC1=[S+]C(N)C=N1,[6],[Li]<-N1=CC(N)[S+]=C1N,['N([C])([C])']
8,CCOC(=O)CC,[4],[Li]<-O=C(CC)OCC,['O([C])']
8,Cc1ncc(N)s1,[2],[Li]<-n1cc(N)sc1C,['N([C])([C])']
8,CCc1cncs1,[4],[Li]<-n1csc(CC)c1,['N([C])([C])']
8,COC(=O)CON,[6],[Li]<-NOCC(=O)OC,['N([O])']
8,CCC[C]OCC,[3],[Be]=C(CCC)OCC,['C_carb([C])([O])']
8,CC(C)SC(C)C,[3],[Li]<-S(C(C)C)C(C)C,['S([C])([C])']
8,Cc1cn[nH]c1C,[3],[Li]<-n1cc(C)c(C)[nH]1,['N([C])([N])']
8,C=Cc1cc[nH]n1,[6],[Li]<-n1[nH]ccc1C=C,['N([N])([C])']
8,Cc1nnnn1N,[3],[Li]<-n1nc(C)n(N)n1,['N([N])([N])']
8,NC1CNCCS1,[3],[Li]<-N1CCSC(N)C1,['N([C])([C])']
8,O[C]c1ccsc1,[1],[Be]=C(O)c1ccsc1,['C_carb([O])([C])']
8,CCCC[C]NC,[4],[Be]=C(CCCC)NC,['C_carb([C])([N])']
8,NON1CCCC1,[0],[Li]<-NON1CCCC1,['N([O])']
8,Cc1cc(Br)n[nH]1,[5],[Li]<-n1[nH]c(C)cc1Br,['N([N])([C])']
8,NC1CNCC1=O,[6],[Li]<-O=C1CNCC1N,['O([C])']
8,O=C1[SH+]CCC1S,[0],[Li]<-O=C1[SH+]CCC1S,['O([C])']
8,CC(=N)OCCO,[2],[Li]<-N=C(C)OCCO,['N([C])']
8,COCCN1CC1,[4],[Li]<-N1(CCOC)CC1,['N([C])([C])([C])']
8,CC(=O)NC(C)O,[2],[Li]<-O=C(C)NC(C)O,['O([C])']
8,CSC(=S)N(C)C,[3],[Li]<-S=C(SC)N(C)C,['S([C])']
8,CN=C1CCCC1,[1],[Li]<-N(C)=C1CCCC1,['N([C])([C])']
8,CN=C(C)C(C)=O,[1],[Li]<-N(C)=C(C)C(C)=O,['N([C])([C])']
8,CC1=C[C]NC=C1,[3],[Be]=C1C=C(C)C=CN1,['C_carb([C])([N])']
8,CC(=O)NC(C)=S,[6],[Li]<-S=C(C)NC(C)=O,['S([C])']
8,CCCN=C(C)C,[3],[Li]<-N(CCC)=C(C)C,['N([C])([C])']
8,Cn1cc[nH]c1=N,[6],[Li]<-N=c1[nH]ccn1C,['N([C])']
8,NCCNCCCl,[3],[Li]<-N(CCN)CCCl,['N([C])([C])']
8,COC(=O)CC#N,[6],[Li]<-N#CCC(=O)OC,['N([C])']
8,CC(O)(C#N)CCl,[4],[Li]<-N#CC(C)(O)CCl,['N([C])']
8,O=Cc1ccco1,[0],[Li]<-O=Cc1ccco1,['O([C])']
8,CC(C)(C)C[SH+][O-],[5],[Li]<-[SH+]([O-])CC(C)(C)C,['S([O])([C])']
8,C#CC(=N)N(C)C,[3],[Li]<-N=C(C#C)N(C)C,['N([C])']
8,O=C1CNCC1=S,[6],[Li]<-S=C1CNCC1=O,['S([C])']
8,OCCNCCCl,[3],[Li]<-N(CCO)CCCl,['N([C])([C])']
8,Cc1scnc1N,[4],[Li]<-n1csc(C)c1N,['N([C])([C])']
8,CC(=O)NC(O)O,[2],[Li]<-O=C(C)NC(O)O,['O([C])']
8,O=c1cccco1,[0],[Li]<-O=c1cccco1,['O([C])']
8,CN=CC(C)(C)C,[1],[Li]<-N(C)=CC(C)(C)C,['N([C])([C])']
8,CC(=N)NC(C)O,[2],[Li]<-N=C(C)NC(C)O,['N([C])']
8,Nc1csc(N)n1,[6],[Li]<-n1c(N)csc1N,['N([C])([C])']
8,Nc1cc(N)[nH]n1,[6],[Li]<-n1[nH]c(N)cc1N,['N([N])([C])']
8,CCn1cccn1,[6],[Li]<-n1cccn1CC,['N([C])([N])']
8,Cc1cncnc1,[5],[Li]<-n1cncc(C)c1,['N([C])([C])']
8,Cc1nncn1N,[3],[Li]<-n1cn(N)c(C)n1,['N([C])([N])']
8,CC(C)(C)C([O-])=S,[6],[Li]<-S=C([O-])C(C)(C)C,['S([C])']
8,C=CCOC(C)=N,[6],[Li]<-N=C(C)OCC=C,['N([C])']
8,CN1C=CNC1N,[4],[Li]<-N1C=CN(C)C1N,['N([C])([C])']
8,C[Si](C)=NCCO,[3],[Li]<-N(CCO)=[Si](C)C,['N([C])([Si])']
8,C[C]N1CC=CC1,[1],[Be]=C(C)N1CC=CC1,['C_carb([C])([N])']
8,CCCCNCC,[4],[Li]<-N(CC)CCCC,['N([C])([C])']
8,Nc1cnc(N)[nH]1,[6],[Li]<-[nH]1c(N)cnc1N,['N([C])([C])']
8,C=C(N)C(=O)OC,[4],[Li]<-O=C(OC)C(=C)N,['O([C])']
8,CCOP(C)(=O)O,[5],[Li]<-O=P(C)(O)OCC,['O([P])']
8,CCCNCCO,[3],[Li]<-N(CCC)CCO,['N([C])([C])']
8,[C]1CC=CCOC1,[0],[Be]=C1CC=CCOC1,['C_carb([C])([C])']
8,CN=C(C)C(C)C,[1],[Li]<-N(C)=C(C)C(C)C,['N([C])([C])']
8,C=C(C)N=C(C)C,[3],[Li]<-N(C(=C)C)=C(C)C,['N([C])([C])']
8,CC1(C)C[C]CO1,[4],[Be]=C1COC(C)(C)C1,['C_carb([C])([C])']
8,Cc1nc(N)cs1,[2],[Li]<-n1c(N)csc1C,['N([C])([C])']
8,COC(O)C(=O)O,[5],[Li]<-O=C(O)C(O)OC,['O([C])']
8,Cc1cn[nH]c1N,[3],[Li]<-n1cc(C)c(N)[nH]1,['N([C])([N])']
8,CC(N)C(F)(F)F,[2],[Li]<-NC(C)C(F)(F)F,['N([C])']
8,Nc1ccncn1,[4],[Li]<-n1ccc(N)nc1,['N([C])([C])']
8,CCOC(=S)CC,[4],[Li]<-S=C(CC)OCC,['S([C])']
8,CC(C)P(C)(O)=S,[6],[Li]<-S=P(C)(O)C(C)C,['S([P])']
8,NCc1cccs1,[0],[Li]<-NCc1cccs1,['N([C])']
8,CSCC(F)(F)F,[1],[Li]<-S(C)CC(F)(F)F,['S([C])([C])']
8,Cc1cnc(C)[nH]1,[6],[Li]<-[nH]1c(C)cnc1C,['N([C])([C])']
8,CCC(C)(C)C#N,[6],[Li]<-N#CC(C)(C)CC,['N([C])']
8,CCC(=N)C1CC1,[3],[Li]<-N=C(CC)C1CC1,['N([C])']
8,CO[C]NC(C)=O,[2],[Be]=C(NC(C)=O)OC,['C_carb([N])([O])']
8,C=C(C)NC(C)=N,[6],[Li]<-N=C(C)NC(=C)C,['N([C])']
8,CN[C]C=C(C)C,[2],[Be]=C(C=C(C)C)NC,['C_carb([C])([N])']
8,C=CC1=NCCN1,[3],[Li]<-N1=C(C=C)NCC1,['N([C])([C])']
8,CCOC(C)=NC,[5],[Li]<-N(C)=C(C)OCC,['N([C])([C])']
8,CCC(CC)=NC,[5],[Li]<-N(C)=C(CC)CC,['N([C])([C])']
8,COP(C)C(C)C,[2],[Li]<-P(C)(OC)C(C)C,['P([C])([O])([C])']
8,C=C(C)[C]N(C)C,[3],[Be]=C(C(=C)C)N(C)C,['C_carb([C])([N])']
8,CCc1c[nH]cn1,[4],[Li]<-[nH]1cnc(CC)c1,['N([C])([C])']
8,Cc1nnc(N)[nH]1,[3],[Li]<-n1nc(C)[nH]c1N,['N([N])([C])']
8,NCc1ccoc1,[0],[Li]<-NCc1ccoc1,['N([C])']
8,C[C]NC(C)(C)C,[1],[Be]=C(C)NC(C)(C)C,['C_carb([C])([N])']
8,O=Cc1cccs1,[0],[Li]<-O=Cc1cccs1,['O([C])']
8,CC(O)NC(C)O,[3],[Li]<-N(C(C)O)C(C)O,['N([C])([C])']
8,COn1ccnc1,[5],[Li]<-n1ccn(OC)c1,['N([C])([C])']
8,CC(C)(C)N[C]Cl,[5],[Be]=C(Cl)NC(C)(C)C,['C_carb([Cl])([N])']
8,Cc1c[nH]c(=N)s1,[5],[Li]<-N=c1[nH]cc(C)s1,['N([C])']
8,CN[C]NN(C)C,[2],[Be]=C(NC)NN(C)C,['C_carb([N])([N])']
8,OCc1nccs1,[3],[Li]<-n1ccsc1CO,['N([C])([C])']
8,CC(C)P(C)(C)=N,[6],[Li]<-N=P(C)(C)C(C)C,['N([P])']
8,CN=CC(F)(F)F,[1],[Li]<-N(C)=CC(F)(F)F,['N([C])([C])']
8,N[C]c1ccsc1,[1],[Be]=C(N)c1ccsc1,['C_carb([N])([C])']
8,C=CC(=N)OCC,[3],[Li]<-N=C(C=C)OCC,['N([C])']
8,CC1=CC=C[C]N1,[5],[Be]=C1C=CC=C(C)N1,['C_carb([C])([N])']
8,CN=CC=C(C)C,[1],[Li]<-N(C)=CC=C(C)C,['N([C])([C])']
8,Pc1cccnc1,[5],[Li]<-n1cccc(P)c1,['N([C])([C])']
8,c1ccc2c(c1)N2,[6],[Li]<-N1c2ccccc21,['N([C])([C])']
8,Cn1nc[nH]c1=S,[6],[Li]<-S=c1[nH]cnn1C,['S([C])']
8,OC1(O)CCCN1,[6],[Li]<-N1CCCC1(O)O,['N([C])([C])']
8,C[C]N1CCCC1,[1],[Be]=C(C)N1CCCC1,['C_carb([C])([N])']
8,NC1NCC(=O)N1,[5],[Li]<-O=C1CNC(N)N1,['O([C])']
8,C=C(C)C(C)=NC,[5],[Li]<-N(C)=C(C)C(=C)C,['N([C])([C])']
8,NC1C[C]CNC1,[3],[Be]=C1CNCC(N)C1,['C_carb([C])([C])']
8,N#Cc1nccs1,[3],[Li]<-n1ccsc1C#N,['N([C])([C])']
8,CCP(C)(=N)CC,[4],[Li]<-N=P(C)(CC)CC,['N([P])']
8,Nc1cn[nH]c1Cl,[4],[Li]<-[nH]1ncc(N)c1Cl,['N([N])([C])']
8,CN1[C]C=CC=C1,[2],[Be]=C1C=CC=CN1C,['C_carb([C])([N])']
8,Cc1cncn1N,[3],[Li]<-n1cc(C)n(N)c1,['N([C])([C])']
8,CC1CSC(N)=N1,[6],[Li]<-N1=C(N)SCC1C,['N([C])([C])']
8,O=C1CNCNC1,[0],[Li]<-O=C1CNCNC1,['O([C])']
8,CC1=NCC(C)=[S+]1,[2],[Li]<-N1=C(C)[S+]=C(C)C1,['N([C])([C])']
8,COCCC(C)N,[6],[Li]<-NC(C)CCOC,['N([C])']
8,Nc1nncn1N,[3],[Li]<-n1cn(N)c(N)n1,['N([C])([N])']
8,CNC(C)N(C)C,[1],[Li]<-N(C)C(C)N(C)C,['N([C])([C])']
8,Cc1cc(N)on1,[6],[Li]<-n1oc(N)cc1C,['N([O])([C])']
8,COc1c[nH]cn1,[6],[Li]<-n1c[nH]cc1OC,['N([C])([C])']
8,CN(C)CC(N)=O,[6],[Li]<-O=C(N)CN(C)C,['O([C])']
