Ligand ID,Heavy atom count,Canonical SMILES,Connection IDs,Enriched SMILES,Coordination environment
uncond_mono-min15k-275,7,COC(=O)C=N,[5],[Li]<-N=CC(=O)OC,['N([C])']
uncond_mono-min15k-276,7,Ic1cc[nH]n1,[5],[Li]<-n1[nH]ccc1I,['N([N])([C])']
uncond_mono-min15k-277,7,CCC(C)CO,[5],[Li]<-OCC(C)CC,['O([C])']
uncond_mono-min15k-278,7,CC(=S)N(C)C,[2],[Li]<-S=C(C)N(C)C,['S([C])']
uncond_mono-min15k-279,7,C=CCCSC,[4],[Li]<-S(C)CCC=C,['S([C])([C])']
uncond_mono-min15k-280,7,Nc1ncn[nH]1,[5],[Li]<-[nH]1ncnc1N,['N([N])([C])']
uncond_mono-min15k-281,7,CN1[C]SC=C1,[2],[Be]=C1SC=CN1C,['C_carb([S])([N])']
uncond_mono-min15k-282,7,CN=CN(C)C,[1],[Li]<-N(C)=CN(C)C,['N([C])([C])']
uncond_mono-min15k-283,7,C=C(C)C(N)=S,[5],[Li]<-S=C(N)C(=C)C,['S([C])']
uncond_mono-min15k-284,7,CC(CN)CI,[3],[Li]<-NCC(C)CI,['N([C])']
uncond_mono-min15k-285,7,NCC=C=[N+]=O,[0],[Li]<-NCC=C=[N+]=O,['N([C])']
uncond_mono-min15k-286,7,C=C(C)[C]OC,[3],[Be]=C(OC)C(=C)C,['C_carb([O])([C])']
uncond_mono-min15k-287,7,CC(C)(O)C=N,[5],[Li]<-N=CC(C)(C)O,['N([C])']
uncond_mono-min15k-288,7,CCNC(C)=S,[5],[Li]<-S=C(C)NCC,['S([C])']
uncond_mono-min15k-289,7,Cn1cnnn1,[4],[Li]<-n1ncn(C)n1,['N([N])([N])']
uncond_mono-min15k-290,7,CN(C)[C]C#N,[3],[Be]=C(C#N)N(C)C,['C_carb([C])([N])']
uncond_mono-min15k-291,7,CC(C)(C)CN,[5],[Li]<-NCC(C)(C)C,['N([C])']
uncond_mono-min15k-292,7,Cc1nnn[nH]1,[5],[Li]<-[nH]1nnnc1C,['N([N])([C])']
uncond_mono-min15k-293,7,[C]=NC(C)(C)C,[0],[Be]=C=NC(C)(C)C,['C_carb([N])']
uncond_mono-min15k-294,7,CCOC(=O)[O-],[4],[Li]<-O=C([O-])OCC,['O([C])']
uncond_mono-min15k-295,7,CC(C)C1CN1,[5],[Li]<-N1CC1C(C)C,['N([C])([C])']
uncond_mono-min15k-296,7,CCC(=N)ON,[3],[Li]<-N=C(CC)ON,['N([C])']
uncond_mono-min15k-297,7,CC(=O)C([O-])=S,[5],[Li]<-S=C([O-])C(C)=O,['S([C])']
uncond_mono-min15k-298,7,CCN(C)P=N,[2],[Li]<-N(C)(CC)P=N,['N([C])([C])([P])']
uncond_mono-min15k-299,7,C[C]NC(C)=O,[1],[Be]=C(C)NC(C)=O,['C_carb([C])([N])']
uncond_mono-min15k-300,7,C=C(C)CCN,[5],[Li]<-NCCC(=C)C,['N([C])']
uncond_mono-min15k-301,7,CN[C]N(C)C,[2],[Be]=C(NC)N(C)C,['C_carb([N])([N])']
uncond_mono-min15k-302,7,C=C(C)NCC,[3],[Li]<-N(CC)C(=C)C,['N([C])([C])']
uncond_mono-min15k-303,7,CC1=CN[C]S1,[4],[Be]=C1NC=C(C)S1,['C_carb([N])([S])']
uncond_mono-min15k-304,7,CC(C)(C)CO,[5],[Li]<-OCC(C)(C)C,['O([C])']
uncond_mono-min15k-305,7,Cc1nc[nH]n1,[2],[Li]<-n1c[nH]nc1C,['N([C])([C])']
uncond_mono-min15k-306,7,CC1C(C)P1Cl,[4],[Li]<-P1(Cl)C(C)C1C,['P([Cl])([C])([C])']
uncond_mono-min15k-307,7,CCNC(N)=S,[5],[Li]<-S=C(N)NCC,['S([C])']
uncond_mono-min15k-308,7,CP=CN(C)C,[1],[Li]<-P(C)=CN(C)C,['P([C])([C])']
uncond_mono-min15k-309,7,CC1=CO[C]N1,[4],[Be]=C1NC(C)=CO1,['C_carb([N])([O])']
uncond_mono-min15k-310,7,CC[PH](=S)CC,[3],[Li]<-S=[PH](CC)CC,['S([P])']
uncond_mono-min15k-311,7,CCC(C)CP,[5],[Li]<-PCC(C)CC,['P([C])']
uncond_mono-min15k-312,7,CCC(=S)OC,[3],[Li]<-S=C(CC)OC,['S([C])']
uncond_mono-min15k-313,7,On1ccnc1,[4],[Li]<-n1ccn(O)c1,['N([C])([C])']
uncond_mono-min15k-314,7,CN=CC(=O)O,[4],[Li]<-O=C(O)C=NC,['O([C])']
uncond_mono-min15k-315,7,COC(C)(O)O,[1],[Li]<-O(C)C(C)(O)O,['O([C])([C])']
uncond_mono-min15k-316,7,C=C(C)[C]NC,[3],[Be]=C(NC)C(=C)C,['C_carb([N])([C])']
uncond_mono-min15k-317,7,Cc1ccsc1,[4],[Li]<-s1ccc(C)c1,['S([C])([C])']
uncond_mono-min15k-318,7,COSC(C)C,[2],[Li]<-S(OC)C(C)C,['S([O])([C])']
uncond_mono-min15k-319,7,C=CC(=N)OC,[3],[Li]<-N=C(C=C)OC,['N([C])']
uncond_mono-min15k-320,7,CN1[C]OC=C1,[2],[Be]=C1OC=CN1C,['C_carb([O])([N])']
uncond_mono-min15k-321,7,CC=NN=CC,[2],[Li]<-N(=CC)N=CC,['N([C])([N])']
uncond_mono-min15k-322,7,CNC(C)C=O,[5],[Li]<-O=CC(C)NC,['O([C])']
uncond_mono-min15k-323,7,CC(C)(C)C=S,[5],[Li]<-S=CC(C)(C)C,['S([C])']
uncond_mono-min15k-324,7,CC(=O)CC#N,[5],[Li]<-N#CCC(C)=O,['N([C])']
uncond_mono-min15k-325,7,Nc1cnoc1,[3],[Li]<-n1cc(N)co1,['N([C])([O])']
uncond_mono-min15k-326,7,CNCC(=O)O,[1],[Li]<-N(C)CC(=O)O,['N([C])([C])']
uncond_mono-min15k-327,7,CP(C)N=CN,[1],[Li]<-P(C)(C)N=CN,['P([C])([C])([N])']
uncond_mono-min15k-328,7,CCN=C(C)C,[2],[Li]<-N(CC)=C(C)C,['N([C])([C])']
uncond_mono-min15k-329,7,CN1[C]NC=C1,[2],[Be]=C1NC=CN1C,['C_carb([N])([N])']
uncond_mono-min15k-330,7,CC(C)C(=O)[O-],[5],[Li]<-[O-]C(=O)C(C)C,['O([C])']
uncond_mono-min15k-331,7,C=C(C=O)CO,[3],[Li]<-O=CC(=C)CO,['O([C])']
uncond_mono-min15k-332,7,C=C(O)C(=O)[O-],[4],[Li]<-O=C([O-])C(=C)O,['O([C])']
uncond_mono-min15k-333,7,[C]1C=CC=CN1,[0],[Be]=C1C=CC=CN1,['C_carb([C])([N])']
uncond_mono-min15k-334,7,CC(C)N[C]O,[4],[Be]=C(O)NC(C)C,['C_carb([O])([N])']
uncond_mono-min15k-335,7,Nc1ncc[nH]1,[2],[Li]<-n1cc[nH]c1N,['N([C])([C])']
uncond_mono-min15k-336,7,C[C]NC(C)O,[1],[Be]=C(C)NC(C)O,['C_carb([C])([N])']
uncond_mono-min15k-337,7,C[C]NCOC,[1],[Be]=C(C)NCOC,['C_carb([C])([N])']
uncond_mono-min15k-338,7,CNC(=S)OC,[3],[Li]<-S=C(NC)OC,['S([C])']
uncond_mono-min15k-339,7,CCOC(N)=S,[5],[Li]<-S=C(N)OCC,['S([C])']
uncond_mono-min15k-340,7,CC(C)(N)B=O,[5],[Li]<-O=BC(C)(C)N,['O([B])']
uncond_mono-min15k-341,7,NC(=S)CCO,[2],[Li]<-S=C(N)CCO,['S([C])']
uncond_mono-min15k-342,7,CNC(C)(O)O,[1],[Li]<-N(C)C(C)(O)O,['N([C])([C])']
uncond_mono-min15k-343,7,CC(C)CNO,[4],[Li]<-N(O)CC(C)C,['N([O])([C])']
uncond_mono-min15k-344,7,CC(=O)NCO,[2],[Li]<-O=C(C)NCO,['O([C])']
uncond_mono-min15k-345,7,CNC(C)CN,[5],[Li]<-NCC(C)NC,['N([C])']
uncond_mono-min15k-346,7,Brc1nnco1,[2],[Li]<-n1ncoc1Br,['N([N])([C])']
uncond_mono-min15k-347,7,Cc1cocn1,[5],[Li]<-n1cocc1C,['N([C])([C])']
uncond_mono-min15k-348,7,CNC(C)(C)C,[1],[Li]<-N(C)C(C)(C)C,['N([C])([C])']
uncond_mono-min15k-349,7,CCC(=N)CC,[3],[Li]<-N=C(CC)CC,['N([C])']
uncond_mono-min15k-350,7,CC(N)S(C)=O,[3],[Li]<-S(C)(=O)C(C)N,['S([C])([O])([C])']
uncond_mono-min15k-351,7,CC(=O)NC=S,[5],[Li]<-S=CNC(C)=O,['S([C])']
uncond_mono-min15k-352,7,IC1[C]CCO1,[2],[Be]=C1CCOC1I,['C_carb([C])([C])']
uncond_mono-min15k-353,7,CC1C(C)P1C,[4],[Li]<-P1(C)C(C)C1C,['P([C])([C])([C])']
uncond_mono-min15k-354,7,CN=CCOC,[1],[Li]<-N(C)=CCOC,['N([C])([C])']
uncond_mono-min15k-355,7,CP1CCOC1,[1],[Li]<-P1(C)CCOC1,['P([C])([C])([C])']
uncond_mono-min15k-356,7,CO[C]C(C)C,[2],[Be]=C(OC)C(C)C,['C_carb([O])([C])']
uncond_mono-min15k-357,7,S=c1ccss1,[0],[Li]<-S=c1ccss1,['S([C])']
uncond_mono-min15k-358,7,CNC(=O)CN,[5],[Li]<-NCC(=O)NC,['N([C])']
uncond_mono-min15k-359,7,CCC(C)(C)N,[5],[Li]<-NC(C)(C)CC,['N([C])']
uncond_mono-min15k-360,7,CC(C)C[SH+][O-],[4],[Li]<-[SH+]([O-])CC(C)C,['S([O])([C])']
uncond_mono-min15k-361,7,S=C1CSCS1,[0],[Li]<-S=C1CSCS1,['S([C])']
uncond_mono-min15k-362,7,C=C(C)C(O)=S,[5],[Li]<-S=C(O)C(=C)C,['S([C])']
uncond_mono-min15k-363,7,CC(C)C=NO,[4],[Li]<-N(O)=CC(C)C,['N([O])([C])']
uncond_mono-min15k-364,7,CC(C=N)CO,[3],[Li]<-N=CC(C)CO,['N([C])']
uncond_mono-min15k-365,7,CNC(C)C#N,[5],[Li]<-N#CC(C)NC,['N([C])']
uncond_mono-min15k-366,7,CC(C)(O)CO,[5],[Li]<-OCC(C)(C)O,['O([C])']
uncond_mono-min15k-367,7,CCC(=N)CO,[3],[Li]<-N=C(CC)CO,['N([C])']
uncond_mono-min15k-368,7,CCNC=NC,[4],[Li]<-N(C)=CNCC,['N([C])([C])']
uncond_mono-min15k-369,7,Cc1cnn[nH]1,[5],[Li]<-[nH]1nncc1C,['N([N])([C])']
uncond_mono-min15k-370,7,CCP(C)NC,[2],[Li]<-P(C)(CC)NC,['P([C])([C])([N])']
uncond_mono-min15k-371,7,CC(C)(C)B=O,[5],[Li]<-O=BC(C)(C)C,['O([B])']
uncond_mono-min15k-372,7,C=CC(=O)SC,[3],[Li]<-O=C(C=C)SC,['O([C])']
uncond_mono-min15k-373,7,CC1(C)CCS1,[5],[Li]<-S1CCC1(C)C,['S([C])([C])']
uncond_mono-min15k-374,7,PC1[C]OCC1,[2],[Be]=C1OCCC1P,['C_carb([O])([C])']
uncond_mono-min15k-375,7,CC(C)(N)C=O,[5],[Li]<-O=CC(C)(C)N,['O([C])']
uncond_mono-min15k-376,7,C=C(C)O[C]C,[4],[Be]=C(C)OC(=C)C,['C_carb([C])([O])']
uncond_mono-min15k-377,7,O=C1CCNC1,[4],[Li]<-N1CCC(=O)C1,['N([C])([C])']
uncond_mono-min15k-378,7,CC=C[C]OC,[3],[Be]=C(C=CC)OC,['C_carb([C])([O])']
uncond_mono-min15k-379,7,CC(C#N)CN,[5],[Li]<-NCC(C)C#N,['N([C])']
uncond_mono-min15k-380,7,C1CSCCN1,[2],[Li]<-S1CCNCC1,['S([C])([C])']
uncond_mono-min15k-381,7,CC1CCC=N1,[5],[Li]<-N1=CCCC1C,['N([C])([C])']
uncond_mono-min15k-382,7,NC1CCC=N1,[5],[Li]<-N1=CCCC1N,['N([C])([C])']
uncond_mono-min15k-383,7,CC(C)(C)PCl,[4],[Li]<-P(Cl)C(C)(C)C,['P([Cl])([C])']
uncond_mono-min15k-384,7,CC1CCCS1,[5],[Li]<-S1CCCC1C,['S([C])([C])']
uncond_mono-min15k-385,7,COCC=[N+]=[N-],[5],[Li]<-[N-]=[N+]=CCOC,['N([N])']
uncond_mono-min15k-386,7,CN(C)C[SH]=O,[4],[Li]<-[SH](=O)CN(C)C,['S([O])([C])']
uncond_mono-min15k-387,7,CC(C)(O)C#N,[5],[Li]<-N#CC(C)(C)O,['N([C])']
uncond_mono-min15k-388,7,[C]=NOC(=C)C,[0],[Be]=C=NOC(=C)C,['C_carb([N])']
uncond_mono-min15k-389,7,CCC(=S)CC,[3],[Li]<-S=C(CC)CC,['S([C])']
uncond_mono-min15k-390,7,O=C1CCCN1,[5],[Li]<-N1CCCC1=O,['N([C])([C])']
uncond_mono-min15k-391,7,CNC(=S)SC,[3],[Li]<-S=C(NC)SC,['S([C])']
uncond_mono-min15k-392,7,O=C1CNCN1,[0],[Li]<-O=C1CNCN1,['O([C])']
uncond_mono-min15k-393,7,CCO[C]C#N,[3],[Be]=C(C#N)OCC,['C_carb([C])([O])']
uncond_mono-min15k-394,7,CCC(=O)OC,[3],[Li]<-O=C(CC)OC,['O([C])']
uncond_mono-min15k-395,7,CN(C)C[C]N,[4],[Be]=C(N)CN(C)C,['C_carb([N])([C])']
uncond_mono-min15k-396,7,CN(C)C(F)=S,[5],[Li]<-S=C(F)N(C)C,['S([C])']
uncond_mono-min15k-397,7,CC(C)(N)CO,[3],[Li]<-NC(C)(C)CO,['N([C])']
uncond_mono-min15k-398,7,CO[C]N=CN,[2],[Be]=C(N=CN)OC,['C_carb([N])([O])']
uncond_mono-min15k-399,7,COCCCN,[5],[Li]<-NCCCOC,['N([C])']
uncond_mono-min15k-400,7,CC[S+]([O-])CC,[3],[Li]<-[O-][S+](CC)CC,['O([S])']
uncond_mono-min15k-401,7,CC(N)C(N)O,[4],[Li]<-NC(O)C(C)N,['N([C])']
uncond_mono-min15k-402,7,CN(C)C(=O)O,[4],[Li]<-O=C(O)N(C)C,['O([C])']
uncond_mono-min15k-403,7,CCNCCCl,[2],[Li]<-N(CC)CCCl,['N([C])([C])']
uncond_mono-min15k-404,7,CN(C)S(C)=O,[1],[Li]<-N(C)(C)S(C)=O,['N([C])([C])([S])']
uncond_mono-min15k-405,7,CC(C)(N)C=S,[5],[Li]<-S=CC(C)(C)N,['S([C])']
uncond_mono-min15k-406,7,NC1=CN[C]O1,[4],[Be]=C1NC=C(N)O1,['C_carb([N])([O])']
uncond_mono-min15k-407,7,C=CC=[N+](C)[O-],[5],[Li]<-[O-][N+](C)=CC=C,['O([N])']
uncond_mono-min15k-408,7,C=CCOCC,[3],[Li]<-O(CC)CC=C,['O([C])([C])']
uncond_mono-min15k-409,7,CN=CC(C)C,[1],[Li]<-N(C)=CC(C)C,['N([C])([C])']
uncond_mono-min15k-410,7,CN(C)C(=N)N,[4],[Li]<-N=C(N)N(C)C,['N([C])']
uncond_mono-min15k-411,7,NC1=CN[C]S1,[4],[Be]=C1NC=C(N)S1,['C_carb([N])([S])']
uncond_mono-min15k-412,7,CN=c1cc1C,[1],[Li]<-N(C)=c1cc1C,['N([C])([C])']
uncond_mono-min15k-413,7,Cc1ncc[nH]1,[5],[Li]<-[nH]1ccnc1C,['N([C])([C])']
uncond_mono-min15k-414,7,CC(C)C1CS1,[5],[Li]<-S1CC1C(C)C,['S([C])([C])']
uncond_mono-min15k-415,7,CC1C(P)P1C,[4],[Li]<-P1(C)C(C)C1P,['P([C])([C])([C])']
uncond_mono-min15k-416,7,CC(C)[As](C)C,[3],[Li]<-[As](C)(C)C(C)C,['As([C])([C])([C])']
uncond_mono-min15k-417,7,CC(C)(C)P=N,[5],[Li]<-N=PC(C)(C)C,['N([P])']
uncond_mono-min15k-418,7,CC(C)(O)[C]N,[4],[Be]=C(N)C(C)(C)O,['C_carb([N])([C])']
uncond_mono-min15k-419,7,Cc1ccon1,[5],[Li]<-n1occc1C,['N([O])([C])']
uncond_mono-min15k-420,7,[C]=CC(C)(C)C,[0],[Be]=C=CC(C)(C)C,['C_carb([C])']
uncond_mono-min15k-421,7,C[C]NN(C)C,[1],[Be]=C(C)NN(C)C,['C_carb([C])([N])']
uncond_mono-min15k-422,7,CC(N)C(=O)O,[2],[Li]<-NC(C)C(=O)O,['N([C])']
uncond_mono-min15k-423,7,CN(C)C(=S)[SH2+],[4],[Li]<-S=C([SH2+])N(C)C,['S([C])']
uncond_mono-min15k-424,7,CN(C)CN=O,[4],[Li]<-N(=O)CN(C)C,['N([O])([C])']
uncond_mono-min15k-425,7,CC(=O)NC=N,[2],[Li]<-O=C(C)NC=N,['O([C])']
uncond_mono-min15k-426,7,CC(C)=C(C)N,[5],[Li]<-NC(C)=C(C)C,['N([C])']
uncond_mono-min15k-427,7,CCNC(C)=O,[5],[Li]<-O=C(C)NCC,['O([C])']
uncond_mono-min15k-428,7,CCO[C]OC,[3],[Be]=C(OC)OCC,['C_carb([O])([O])']
uncond_mono-min15k-429,7,COC(C)CO,[5],[Li]<-OCC(C)OC,['O([C])']
uncond_mono-min15k-430,7,CCCCNC,[4],[Li]<-N(C)CCCC,['N([C])([C])']
uncond_mono-min15k-431,7,CN1[C]CCC1,[2],[Be]=C1CCCN1C,['C_carb([C])([N])']
uncond_mono-min15k-432,7,COC(=O)C#N,[5],[Li]<-N#CC(=O)OC,['N([C])']
uncond_mono-min15k-433,7,OCC(F)(F)F,[0],[Li]<-OCC(F)(F)F,['O([C])']
uncond_mono-min15k-434,7,Cc1nnc[nH]1,[3],[Li]<-n1c[nH]c(C)n1,['N([C])([N])']
uncond_mono-min15k-435,7,Nc1nnn[nH]1,[5],[Li]<-[nH]1nnnc1N,['N([N])([C])']
uncond_mono-min15k-436,7,Cc1cncs1,[3],[Li]<-n1csc(C)c1,['N([C])([C])']
uncond_mono-min15k-437,7,CCC(C)C#N,[5],[Li]<-N#CC(C)CC,['N([C])']
uncond_mono-min15k-438,7,C=C(C)COC,[4],[Li]<-O(C)CC(=C)C,['O([C])([C])']
uncond_mono-min15k-439,7,C=CC[S+](C)[O-],[5],[Li]<-[O-][S+](C)CC=C,['O([S])']
uncond_mono-min15k-440,7,CC1NC1(C)C,[2],[Li]<-N1C(C)C1(C)C,['N([C])([C])']
uncond_mono-min15k-441,7,CN(C)[C]NN,[3],[Be]=C(NN)N(C)C,['C_carb([N])([N])']
uncond_mono-min15k-442,7,CC(=N)C(C)=O,[2],[Li]<-N=C(C)C(C)=O,['N([C])']
uncond_mono-min15k-443,7,CC(N)=C=[N+]=O,[2],[Li]<-NC(C)=C=[N+]=O,['N([C])']
uncond_mono-min15k-444,7,CC(C)(C)NN,[4],[Li]<-N(N)C(C)(C)C,['N([N])([C])']
uncond_mono-min15k-445,7,C=CCNCC,[3],[Li]<-N(CC)CC=C,['N([C])([C])']
uncond_mono-min15k-446,7,CC(O)N[C]Cl,[4],[Be]=C(Cl)NC(C)O,['C_carb([Cl])([N])']
uncond_mono-min15k-447,7,S=C1CNCS1,[0],[Li]<-S=C1CNCS1,['S([C])']
uncond_mono-min15k-448,7,CO[C]C1CC1,[2],[Be]=C(OC)C1CC1,['C_carb([O])([C])']
uncond_mono-min15k-449,7,N#CCC(=O)O,[0],[Li]<-N#CCC(=O)O,['N([C])']
uncond_mono-min15k-450,7,CNCC(C)=O,[1],[Li]<-N(C)CC(C)=O,['N([C])([C])']
uncond_mono-min15k-451,7,CC(O)C(N)=S,[5],[Li]<-S=C(N)C(C)O,['S([C])']
uncond_mono-min15k-452,7,CC1(C#N)CC1,[3],[Li]<-N#CC1(C)CC1,['N([C])']
uncond_mono-min15k-453,7,CNC(C)CO,[5],[Li]<-OCC(C)NC,['O([C])']
uncond_mono-min15k-454,7,CC=CC(C)=N,[5],[Li]<-N=C(C)C=CC,['N([C])']
uncond_mono-min15k-455,7,N=C(N)C(=O)O,[4],[Li]<-O=C(O)C(=N)N,['O([C])']
uncond_mono-min15k-456,7,CC(C)=C[C]F,[4],[Be]=C(F)C=C(C)C,['C_carb([F])([C])']
uncond_mono-min15k-457,7,CN=C(C)C#N,[5],[Li]<-N#CC(C)=NC,['N([C])']
uncond_mono-min15k-458,7,CC(=O)CCN,[5],[Li]<-NCCC(C)=O,['N([C])']
uncond_mono-min15k-459,7,Cc1ccn[nH]1,[5],[Li]<-[nH]1nccc1C,['N([N])([C])']
uncond_mono-min15k-460,7,C=CC(=N)ON,[3],[Li]<-N=C(C=C)ON,['N([C])']
uncond_mono-min15k-461,7,NNCC(=O)O,[0],[Li]<-NNCC(=O)O,['N([N])']
uncond_mono-min15k-462,7,N=C(O)C1CC1,[0],[Li]<-N=C(O)C1CC1,['N([C])']
uncond_mono-min15k-463,7,[CH2+][C][CH-][PH+](C)C,[1],[Be]=C([CH2+])[CH-][PH+](C)C,['C_carb([C])([C])']
uncond_mono-min15k-464,7,CSC(=S)NN,[3],[Li]<-S=C(NN)SC,['S([C])']
uncond_mono-min15k-465,7,C=C(C#N)OC,[3],[Li]<-N#CC(=C)OC,['N([C])']
uncond_mono-min15k-466,7,COC(=N)C#N,[3],[Li]<-N=C(C#N)OC,['N([C])']
uncond_mono-min15k-467,7,COC(=O)CO,[5],[Li]<-OCC(=O)OC,['O([C])']
uncond_mono-min15k-468,7,CCOCCO,[5],[Li]<-OCCOCC,['O([C])']
uncond_mono-min15k-469,7,CN[C]C(C)C,[2],[Be]=C(NC)C(C)C,['C_carb([N])([C])']
uncond_mono-min15k-470,7,NC1=CN[C]N1,[4],[Be]=C1NC=C(N)N1,['C_carb([N])([N])']
uncond_mono-min15k-471,7,C=C(C)C(C)N,[5],[Li]<-NC(C)C(=C)C,['N([C])']
uncond_mono-min15k-472,7,Cc1cn[nH]p1,[4],[Li]<-[nH]1ncc(C)p1,['N([N])([P])']
uncond_mono-min15k-473,7,CC1=CS[C]N1,[4],[Be]=C1NC(C)=CS1,['C_carb([N])([S])']
uncond_mono-min15k-474,7,CC(C)CC#N,[5],[Li]<-N#CCC(C)C,['N([C])']
uncond_mono-min15k-475,7,CN(C)CC#N,[5],[Li]<-N#CCN(C)C,['N([C])']
uncond_mono-min15k-476,7,CC(C)P1CC1,[3],[Li]<-P1(C(C)C)CC1,['P([C])([C])([C])']
uncond_mono-min15k-477,7,CCOCC#N,[5],[Li]<-N#CCOCC,['N([C])']
uncond_mono-min15k-478,7,CN=CC(C)=O,[1],[Li]<-N(C)=CC(C)=O,['N([C])([C])']
uncond_mono-min15k-479,7,C[Se]C(C)(C)C,[1],[Li]<-[Se](C)C(C)(C)C,['Se([C])([C])']
uncond_mono-min15k-480,7,[C]1CCOCC1,[0],[Be]=C1CCOCC1,['C_carb([C])([C])']
uncond_mono-min15k-481,7,Nc1nc[nH]n1,[5],[Li]<-n1[nH]cnc1N,['N([N])([C])']
uncond_mono-min15k-482,7,CN(C)CC=O,[5],[Li]<-O=CCN(C)C,['O([C])']
uncond_mono-min15k-483,7,C[C]C=C(C)C,[1],[Be]=C(C)C=C(C)C,['C_carb([C])([C])']
uncond_mono-min15k-484,7,CCC(C)=NC,[4],[Li]<-N(C)=C(C)CC,['N([C])([C])']
uncond_mono-min15k-485,7,CC1CN=CN1,[5],[Li]<-N1C=NCC1C,['N([C])([C])']
uncond_mono-min15k-486,7,[C]=CC(C)(C)N,[0],[Be]=C=CC(C)(C)N,['C_carb([C])']
uncond_mono-min15k-487,7,C=C(C)C(=O)F,[4],[Li]<-O=C(F)C(=C)C,['O([C])']
uncond_mono-min15k-488,7,CCC(C)(C)O,[5],[Li]<-OC(C)(C)CC,['O([C])']
uncond_mono-min15k-489,7,NC1CN=CS1,[3],[Li]<-N1=CSC(N)C1,['N([C])([C])']
uncond_mono-min15k-490,7,CC(=O)C=NO,[4],[Li]<-N(O)=CC(C)=O,['N([O])([C])']
uncond_mono-min15k-491,7,C[Si](C)(C)[C]F,[4],[Be]=C(F)[Si](C)(C)C,['C_carb([F])([Si])']
uncond_mono-min15k-492,7,CCSC([O-])=S,[5],[Li]<-S=C([O-])SCC,['S([C])']
uncond_mono-min15k-493,7,[C]=NCC(C)=O,[0],[Be]=C=NCC(C)=O,['C_carb([N])']
uncond_mono-min15k-494,7,CC=CC=NC,[4],[Li]<-N(C)=CC=CC,['N([C])([C])']
uncond_mono-min15k-495,7,NOCC(=O)O,[0],[Li]<-NOCC(=O)O,['N([O])']
uncond_mono-min15k-496,7,C=C(C)CSC,[4],[Li]<-S(C)CC(=C)C,['S([C])([C])']
uncond_mono-min15k-497,7,CCC#CNC,[4],[Li]<-N(C)C#CCC,['N([C])([C])']
uncond_mono-min15k-498,7,CCNC(C)N,[5],[Li]<-NC(C)NCC,['N([C])']
uncond_mono-min15k-499,7,Cc1cnc[nH]1,[5],[Li]<-[nH]1cncc1C,['N([C])([C])']
uncond_mono-min15k-500,7,C=CP(S)SC,[2],[Li]<-P(S)(C=C)SC,['P([S])([C])([S])']
uncond_mono-min15k-501,7,Cc1ccoc1,[4],[Li]<-o1ccc(C)c1,['O([C])([C])']
uncond_mono-min15k-502,7,CSC(C)(C)C,[1],[Li]<-S(C)C(C)(C)C,['S([C])([C])']
uncond_mono-min15k-503,7,CC(C)[PH](=O)O,[4],[Li]<-O=[PH](O)C(C)C,['O([P])']
uncond_mono-min15k-504,7,CC(C)(C)N=S,[5],[Li]<-S=NC(C)(C)C,['S([N])']
uncond_mono-min15k-505,7,CCC(=N)SC,[3],[Li]<-N=C(CC)SC,['N([C])']
uncond_mono-min15k-506,8,C[C]N(CC)CC,[1],[Be]=C(C)N(CC)CC,['C_carb([C])([N])']
uncond_mono-min15k-507,8,CC=C[C]OCC,[3],[Be]=C(C=CC)OCC,['C_carb([C])([O])']
uncond_mono-min15k-508,8,NC1CSCCN1,[3],[Li]<-S1CCNC(N)C1,['S([C])([C])']
uncond_mono-min15k-509,8,CCN(C)C(C)N,[2],[Li]<-N(C)(CC)C(C)N,['N([C])([C])([C])']
uncond_mono-min15k-510,8,NC1NCC(=S)N1,[5],[Li]<-S=C1CNC(N)N1,['S([C])']
uncond_mono-min15k-511,8,Cc1cnnn1C,[4],[Li]<-n1ncc(C)n1C,['N([N])([N])']
uncond_mono-min15k-512,8,OCc1c[nH]cn1,[4],[Li]<-[nH]1cnc(CO)c1,['N([C])([C])']
uncond_mono-min15k-513,8,CC(C)=NC(C)C,[3],[Li]<-N(=C(C)C)C(C)C,['N([C])([C])']
uncond_mono-min15k-514,8,Cc1conc1C,[4],[Li]<-n1occ(C)c1C,['N([O])([C])']
uncond_mono-min15k-515,8,CC(C)(C#N)CN,[6],[Li]<-NCC(C)(C)C#N,['N([C])']
uncond_mono-min15k-516,8,CN(C)[C]N(C)C,[3],[Be]=C(N(C)C)N(C)C,['C_carb([N])([N])']
uncond_mono-min15k-517,8,CC(C)(C)C=NO,[5],[Li]<-N(O)=CC(C)(C)C,['N([O])([C])']
uncond_mono-min15k-518,8,NC1N=CCC1=O,[2],[Li]<-N1=CCC(=O)C1N,['N([C])([C])']
uncond_mono-min15k-519,8,CCn1cnnc1,[4],[Li]<-n1cn(CC)cn1,['N([C])([N])']
uncond_mono-min15k-520,8,CCN(C=O)CC,[4],[Li]<-O=CN(CC)CC,['O([C])']
uncond_mono-min15k-521,8,C=C(C)N[C]C#N,[4],[Be]=C(C#N)NC(=C)C,['C_carb([C])([N])']
uncond_mono-min15k-522,8,O=C1NCCCN1,[0],[Li]<-O=C1NCCCN1,['O([C])']
uncond_mono-min15k-523,8,CC1(C)CCNC1,[5],[Li]<-N1CCC(C)(C)C1,['N([C])([C])']
uncond_mono-min15k-524,8,CN1[C]SC(N)=C1,[2],[Be]=C1SC(N)=CN1C,['C_carb([S])([N])']
