Original ligand ID,Original isomer,Optimized ligand ID,Optimized isomer,Sampling region,Optimization objective,Minimization,Original encoded SMILES,Optimized encoded SMILES,Tanimoto similarity,Optimized metal center charge,Optimized HOMO-LUMO gap (eV),Optimized XYZ,Optimized final single point energy (Eh),Original log P,Optimized log P,Original G parameter,Optimized G parameter
uncond_bi-min10k-5519,trans,cond_bi-isolated_ligands-O2_optimized-uncond_bi-min10k-5519,cis,Center,G parameter,False,O=C(CS1->[Ir]<-Nc2ccncc21)Nc1ccccc1,O=CC1(S)CS(Cc2ccccc2)->[Ir]<-S1,0.2222222222222222,0.24842196992611554,4.004781347980792,"53
cond_bi-isolated_ligands-O2_optimized-uncond_bi-min10k-5519-cis
Ir -0.102812 -0.425302 0.114263
O -3.241218 -0.458913 2.65094
C -3.23251 0.388956 1.763959
C -1.97282 1.189865 1.416977
S -0.588677 0.372819 2.355736
S -2.358959 2.86025 2.101419
C -1.439698 1.170206 -0.014896
S -2.670267 1.230204 -1.338423
C -2.841545 -0.553167 -1.784227
C -2.826693 -1.515693 -0.631605
C -3.963151 -2.324079 -0.393346
C -3.982109 -3.280302 0.627014
C -2.844472 -3.458112 1.425713
C -1.706702 -2.663572 1.21193
C -1.6939 -1.682606 0.202766
H -4.15647 0.679691 1.212088
H -1.678755 -0.48126 2.8485
H -3.184262 3.179787 1.057109
H -0.827751 2.089207 -0.15647
H -0.072792 -0.23631 -1.549042
H -2.036542 -0.787846 -2.512904
H -3.799608 -0.608671 -2.336015
H -4.844789 -2.196491 -1.04108
H -4.881694 -3.889982 0.794977
H -2.837442 -4.207622 2.231187
H -0.840129 -2.802504 1.87584
H 0.249197 -1.120294 -1.37807
O 4.092577 2.049749 -2.772678
C 3.180689 1.669542 -2.072451
C 2.317558 2.577094 -1.176048
S 3.099322 4.196336 -0.926221
S 0.697182 2.602475 -2.129584
C 2.043727 1.896212 0.164361
S 3.63235 1.616991 1.027825
C 3.29646 -0.02696 1.792048
C 2.927545 -1.09429 0.792579
C 3.708754 -1.310384 -0.354542
C 3.363289 -2.299568 -1.293176
C 2.212827 -3.078972 -1.116794
C 1.417451 -2.890166 0.029444
C 1.765803 -1.899356 0.986297
H 2.824081 0.60108 -2.072126
H 4.019779 3.924265 -1.912116
H 1.156103 3.433407 -3.108325
H 1.598509 0.872801 -0.046478
H 1.32688 2.473541 0.781905
H 4.258796 -0.266163 2.291978
H 2.533149 0.067373 2.591335
H 4.603786 -0.689422 -0.513616
H 4.008092 -2.461257 -2.170351
H 1.944118 -3.853632 -1.849762
H 0.555491 -3.547172 0.211604
H 1.285233 -1.907381 1.978868",-3418.840875492349,2.3946000000000005,2.674600000000001,38.76332961960847,68.99570268979788
uncond_bi-min10k-9545,cis,cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-9545,trans,High log P,log P - G parameter,True,c1ccc(-c2c3n(->[Ir]<-n4ccccc4-3)nc3ccccc23)cc1,C1=N(Cc2cccc3ccccc23)->[Ir]<-n2ccccc21,0.4333333333333333,0.38694049433442046,3.5539431006572633,"67
cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-9545-trans
Ir 0.166543 0.164575 -0.099138
C -2.441404 0.453949 -0.078791
N -1.499547 1.332107 0.105007
C -1.728545 2.704476 0.567753
C -3.179528 3.094749 0.658656
C -3.794309 3.189372 1.904122
C -5.163242 3.53958 2.02472
C -5.915158 3.787468 0.888132
C -5.332205 3.697703 -0.410082
C -6.096469 3.94758 -1.587437
C -5.521374 3.854479 -2.845031
C -4.150881 3.50869 -2.973644
C -3.378686 3.258991 -1.847742
C -3.937578 3.346159 -0.537637
C -1.853356 -0.782138 -0.642208
C -0.986097 -0.637495 -1.812468
C -0.570195 -1.865422 -2.432858
C -0.958699 -3.074431 -1.88824
C -1.819043 -3.080892 -0.74666
N -2.268604 -1.989704 -0.151588
H -3.502432 0.597533 0.193376
H -1.227517 2.802886 1.553471
H -1.163024 3.364646 -0.122222
H -3.204697 2.993282 2.813903
H -5.620961 3.613363 3.022029
H -6.97898 4.058147 0.971508
H -7.157913 4.218497 -1.478657
H -6.122831 4.050663 -3.744964
H -3.698319 3.442548 -3.974605
H -2.317613 2.995582 -1.974921
H -1.031487 0.269967 -2.436828
H 0.015798 -1.824612 -3.363977
H -0.659882 -4.029724 -2.343697
H -2.161495 -4.04552 -0.332912
C 2.547575 -0.397526 0.828826
N 1.750119 -1.126078 0.10566
C 1.955111 -2.539602 -0.148852
C 1.039429 -3.427382 0.67342
C 0.358418 -2.939084 1.782615
C -0.504995 -3.770684 2.541352
C -0.679232 -5.097076 2.187853
C 0.01008 -5.647009 1.066858
C -0.15607 -7.012017 0.69034
C 0.518794 -7.54094 -0.39879
C 1.396312 -6.720368 -1.153938
C 1.580543 -5.386743 -0.814503
C 0.894121 -4.806522 0.293631
C 2.038339 0.99665 0.824409
C 1.791351 1.597276 -0.491396
C 1.518423 3.009086 -0.48489
C 1.441859 3.687902 0.716801
C 1.675297 2.980625 1.937454
N 1.979817 1.694506 2.002093
H 3.421228 -0.773779 1.394109
H 3.022763 -2.793734 0.037644
H 1.761662 -2.705339 -1.229097
H 0.469653 -1.885784 2.082021
H -1.033973 -3.351177 3.409262
H -1.348304 -5.749209 2.769852
H -0.831546 -7.643575 1.287767
H 0.382514 -8.596785 -0.675777
H 1.940537 -7.146988 -2.009889
H 2.278702 -4.781285 -1.411097
H 2.23867 1.161489 -1.399906
H 1.420257 3.54233 -1.443052
H 1.249033 4.770654 0.745761
H 1.639462 3.525476 2.897979",-1634.464055976217,4.358800000000002,3.853900000000002,35.4368932038835,39.58300175075601
uncond_bi-min10k-3423,trans,cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-3423,cis,Low G parameter,log P - G parameter,True,Cc1ccc(NC2=O->[Ir]<-n3ccccc32)cc1,CCN(C)c1ccc(C2=O->[Ir]<-n3ccccc32)cc1,0.4788732394366197,0.4017882270445718,3.5379972283171135,"69
cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-3423-cis
Ir 0.295567 -0.74573 -0.304899
C -4.764799 3.211774 -6.91198
C -5.648023 3.135028 -5.665305
N -5.715398 1.792651 -5.077298
C -6.752781 0.89585 -5.571893
C -4.792588 1.350741 -4.176601
C -4.882636 0.032566 -3.618082
C -3.960167 -0.419448 -2.691429
C -2.883991 0.409747 -2.262092
C -1.931895 -0.006174 -1.28517
O -0.990743 0.784546 -0.856008
C -1.789107 -1.347575 -0.642821
C -1.442619 -1.32349 0.785111
C -1.531436 -2.585516 1.476737
C -1.887324 -3.719972 0.785812
C -2.224389 -3.613494 -0.606926
N -2.198168 -2.494343 -1.295728
C -2.779635 1.716609 -2.826215
C -3.696568 2.176258 -3.749889
H -5.130059 2.530195 -7.706306
H -3.716487 2.935375 -6.681837
H -4.767239 4.241295 -7.321941
H -5.304699 3.84864 -4.89049
H -6.686644 3.436972 -5.908544
H -7.444706 0.5841 -4.760535
H -6.323365 -0.018497 -6.032827
H -7.345062 1.420135 -6.342268
H -5.696673 -0.638152 -3.917977
H -4.041589 -1.438828 -2.29188
H -1.608476 -0.409892 1.385322
H -1.34451 -2.613513 2.561057
H -1.976593 -4.692812 1.291177
H -2.56015 -4.517001 -1.148677
H -1.943372 2.359156 -2.515094
H -3.564588 3.181985 -4.167036
C 8.671926 2.626032 2.435926
C 7.66735 2.380138 3.563002
N 7.148914 1.008337 3.598034
C 7.893055 0.029471 4.381019
C 6.078376 0.620501 2.848341
C 5.603852 -0.73259 2.888603
C 4.50876 -1.132137 2.143441
C 3.817857 -0.212808 1.302314
C 2.705075 -0.593318 0.495778
O 2.120587 0.240764 -0.315505
C 1.992866 -1.906159 0.458091
C 1.575838 -2.351165 -0.878968
C 1.105123 -3.710824 -0.972823
C 1.032883 -4.488575 0.159072
C 1.490507 -3.947519 1.409034
N 1.963614 -2.731324 1.566018
C 4.285445 1.1349 1.257286
C 5.377667 1.541688 1.99674
H 8.212811 2.45999 1.440952
H 9.548062 1.952615 2.524072
H 9.042769 3.669636 2.473625
H 8.136986 2.575834 4.547952
H 6.814719 3.084427 3.495956
H 8.747332 0.530596 4.869182
H 7.261329 -0.42192 5.175359
H 8.292357 -0.790594 3.74744
H 6.104182 -1.472693 3.524336
H 4.14877 -2.166984 2.213675
H 2.042443 -1.917905 -1.782731
H 0.842331 -4.117004 -1.961529
H 0.690559 -5.532845 0.114033
H 1.481288 -4.591457 2.307935
H 3.759186 1.853503 0.612624
H 5.706894 2.584959 1.918467",-1634.92704910281,2.6423200000000007,2.768700000000001,33.97262454241604,40.04456469839249
uncond_bi-min10k-9751,trans,cond_bi-isolated_ligands-O1_optimized-uncond_bi-min10k-9751,cis,High log P,log P,False,O=Cc1ccccc1C=N1->[Ir]<-N(=Cc2ccccc2Cl)CC1,Clc1ccccc1C=N1->[Ir]<-N(=Cc2c(Br)ccc3ccccc23)CC1,0.611764705882353,0.3539589366298762,2.86723655735351,"81
cond_bi-isolated_ligands-O1_optimized-uncond_bi-min10k-9751-cis
Ir 0.657185 0.671014 -0.308518
Cl -3.954869 3.343199 0.19072
C -2.335983 3.308554 0.8146
C -1.752729 4.492564 1.29535
C -0.434852 4.480533 1.779079
C 0.307543 3.290606 1.808119
C -0.265539 2.107021 1.312218
C -1.606545 2.098119 0.80593
C -2.124637 0.847508 0.261013
N -1.257901 -0.004404 -0.220471
C -1.610895 -1.362173 -0.631653
C -3.052089 -1.810449 -0.375075
N -3.113297 -3.234365 -0.609287
C -3.859906 -3.9294 0.176263
C -4.02134 -5.389044 0.158051
C -5.042143 -5.961476 0.939744
Br -6.273619 -4.902095 1.95357
C -5.242446 -7.359436 1.039972
C -4.396711 -8.217422 0.361093
C -3.329749 -7.717458 -0.436511
C -2.444009 -8.61301 -1.101218
C -1.390287 -8.13466 -1.863883
C -1.200744 -6.736363 -1.990158
C -2.051884 -5.836714 -1.361378
C -3.137359 -6.291791 -0.558555
H -2.340576 5.421059 1.283429
H 0.008433 5.413909 2.156427
H 1.322169 3.274851 2.230432
H 0.185016 1.114675 1.638804
H -3.20617 0.636884 0.275967
H -0.91032 -2.037431 -0.095884
H -1.359334 -1.468353 -1.70669
H -3.376398 -1.531368 0.65911
H -3.736315 -1.291344 -1.086531
H -4.455195 -3.422969 0.970168
H -6.067492 -7.745623 1.65385
H -4.544098 -9.305934 0.436598
H -2.614157 -9.69552 -0.99456
H -0.710267 -8.833998 -2.37308
H -0.36717 -6.354106 -2.599142
H -1.912439 -4.755709 -1.474288
Cl 6.215465 3.306886 0.679701
C 4.761607 3.99743 0.018185
C 4.725513 5.37999 -0.213286
C 3.56654 5.966353 -0.739664
C 2.440096 5.178176 -1.041184
C 2.477545 3.803883 -0.809949
C 3.632534 3.180183 -0.271652
C 3.673366 1.748659 -0.027934
N 2.63956 0.973869 -0.133054
C 2.3625 -0.388836 0.067164
C 2.476494 -0.996194 1.46106
N 1.575892 -2.11767 1.541692
C 0.562781 -1.992646 2.328462
C -0.51553 -2.967361 2.527981
C -1.710898 -2.530184 3.129006
Br -2.031859 -0.673575 3.509116
C -2.773862 -3.400753 3.457242
C -2.64704 -4.751748 3.181001
C -1.49 -5.267265 2.536509
C -1.39536 -6.653507 2.224858
C -0.282499 -7.159295 1.574313
C 0.77522 -6.286205 1.220073
C 0.720262 -4.929883 1.517714
C -0.411372 -4.374722 2.182064
H 5.611007 5.987019 0.020664
H 3.548796 7.05114 -0.923444
H 1.538113 5.640527 -1.467469
H 1.61041 3.168674 -1.052896
H 4.640476 1.299534 0.263445
H 0.88325 0.151736 -1.77643
H 2.671406 -1.072541 -0.747636
H 2.283066 -0.201785 2.227981
H 3.526182 -1.348832 1.600584
H 0.448748 -1.066055 2.940958
H -3.6849 -3.004324 3.925453
H -3.465893 -5.438609 3.442237
H -2.231781 -7.312275 2.502462
H -0.22348 -8.228532 1.324773
H 1.658211 -6.687767 0.699926
H 1.539595 -4.259433 1.232678",-7933.172351171073,3.690500000000003,5.793700000000004,37.88795161547032,36.51122075441668
uncond_bi-min10k-4057,cis,cond_bi-isolated_ligands-O7_optimized-uncond_bi-min10k-4057,trans,High G parameter,log P + G parameter,True,CCC1OC=O->[Ir]<-OC12COC(C)C2,CCC1=O->[Ir]<-OC2CCOC2O1,0.2295081967213114,0.17079384129177522,3.938467199699319,"47
cond_bi-isolated_ligands-O7_optimized-uncond_bi-min10k-4057-trans
Ir 0.103285 -0.109037 -0.992634
C -4.340447 1.732951 -1.5664
C -3.916885 0.325962 -1.143188
C -2.444921 0.154509 -1.107293
O -1.587566 1.065903 -1.191545
O -1.794102 -1.051901 -1.097472
C -2.19078 -2.318456 -0.321856
O -3.541847 -2.481763 -0.294452
C -4.031903 -2.431976 1.081178
C -2.815744 -2.815313 1.917625
C -1.671587 -2.150176 1.147524
O -1.599441 -0.791778 1.504332
H -3.943998 2.500554 -0.874608
H -3.980991 1.971938 -2.585698
H -5.443998 1.805165 -1.563994
H -4.295971 0.085319 -0.124636
H -4.334066 -0.468384 -1.796031
H -1.684084 -3.075352 -0.953193
H -4.393824 -1.40741 1.31502
H -4.881285 -3.137195 1.13872
H -2.685504 -3.915931 1.931522
H -2.854343 -2.446329 2.959315
H -0.697753 -2.673002 1.27195
H -0.803467 -0.416962 0.99609
C 4.767869 -0.166808 -2.128997
C 4.118793 -0.482754 -0.766981
C 2.640055 -0.359962 -0.793158
O 1.803142 -1.293709 -0.782809
O 1.980138 0.814343 -0.958077
C 2.487428 2.283574 -0.564187
O 1.632902 3.147512 -1.104802
C 0.610044 3.555321 -0.12533
C 0.912059 2.751045 1.138732
C 2.397005 2.379258 0.96258
O 2.828936 1.182436 1.557914
H 4.580492 0.875831 -2.454679
H 4.387414 -0.842184 -2.919323
H 5.863295 -0.305299 -2.055888
H 4.334126 -1.524763 -0.460365
H 4.503623 0.182267 0.033616
H 3.483459 2.309632 -1.043738
H 0.724592 4.649788 0.005213
H -0.379859 3.340514 -0.569576
H 0.716561 3.322886 2.065415
H 0.325257 1.807491 1.15663
H 3.052648 3.239738 1.245132
H 2.861079 1.3005 2.524699",-1253.033881909272,0.4778999999999997,0.04689999999999994,45.19337895909597,36.0814897342034
uncond_bi-min10k-993,cis,cond_bi-isolated_ligands-O4_optimized-uncond_bi-min10k-993,cis,High G parameter,G parameter,True,C=CC1(S)CS(C(=C)C)->[Ir]<-S1,C=CC1(S)CS(C(=C)Br)->[Ir]<-S1,0.7058823529411765,0.14984287687226416,3.4809893741317692,"39
cond_bi-isolated_ligands-O4_optimized-uncond_bi-min10k-993-cis
Ir 0.005753 -0.02742 0.389696
C -0.259025 0.666793 2.789386
C -1.424087 0.867475 2.094133
C -1.780351 2.11333 1.297072
S -0.63939 3.493781 1.757269
S -3.557259 2.587093 1.569492
C -1.61208 1.776602 -0.210395
S -3.09454 1.075668 -1.065022
C -2.686739 -0.58244 -1.44507
C -2.915952 -1.157183 -2.638465
Br -2.062422 -1.71068 0.024466
H -0.134502 -0.240193 3.40119
H 0.502031 1.449804 2.921912
H -2.247541 0.137865 2.166245
H -1.255087 4.406189 0.952969
H -3.261984 3.387872 2.634583
H -0.60041 1.267778 -0.639383
H -1.380649 2.712036 -0.76733
H -3.23303 -0.531155 -3.48737
H -2.818561 -2.242086 -2.792272
C 1.04049 3.253062 -2.271468
C 1.335894 1.957314 -2.061282
C 2.351353 1.41792 -1.068077
S 3.184713 -0.083117 -1.753613
S 3.759816 2.598834 -0.758916
C 1.687098 1.224474 0.324815
S 2.894848 0.840973 1.660293
C 3.157215 -0.853904 1.485748
C 4.254628 -1.596842 1.674726
Br 1.437849 -1.873665 1.14833
H 0.280113 3.542471 -3.01368
H 1.571689 4.057433 -1.737124
H 0.802595 1.182108 -2.63945
H 2.046024 -0.751318 -2.121265
H 3.906213 2.937111 -2.073102
H 0.422122 -0.517299 -1.050781
H 1.330073 2.230026 0.644895
H 5.223867 -1.088601 1.797257
H 4.235938 -2.695868 1.703969",-8107.8882706043,2.9951000000000016,3.327600000000001,57.146267706509626,51.28919306063983
uncond_bi-min10k-9691,cis,cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-9691,cis,High log P,log P - G parameter,True,CN1->[Ir]<-N(c2ccccc2)=C2C=CC3(C=CC=CC3)C=12,CN1(C)->[Ir]<-N(Cc2ccccc2)CCC1,0.2,0.1748339646292289,5.158707393128158,"69
cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-9691-cis
Ir -0.514554 -0.744126 -0.470113
C -2.531014 1.440709 0.291456
N -1.919794 0.731814 -0.844111
C -1.613066 1.65972 -1.951099
C -2.401288 -0.611687 -1.242269
C -3.646001 -1.212149 -0.576776
C -3.384786 -2.440518 0.307541
N -2.598978 -2.113384 1.502677
C -1.955929 -3.258873 2.175034
C -2.895942 -4.379636 2.565809
C -3.713222 -4.257593 3.708205
C -4.627516 -5.26636 4.042493
C -4.734001 -6.412751 3.237357
C -3.921682 -6.545798 2.101167
C -3.008012 -5.534582 1.76726
H -2.694163 0.744739 1.130632
H -1.837725 2.234888 0.628503
H -3.49535 1.908145 -0.004904
H -0.910825 2.438964 -1.596142
H -2.541032 2.148494 -2.319575
H -1.144533 1.103924 -2.784258
H -1.364179 -1.229393 0.80884
H -2.468911 -0.661635 -2.347882
H -4.357361 -1.526299 -1.367909
H -4.200691 -0.45078 0.012769
H -4.348345 -2.928168 0.575785
H -2.809415 -3.192017 -0.271046
H -3.168834 -1.580027 2.173672
H -1.18054 -3.647229 1.480034
H -1.426109 -2.859793 3.065026
H -3.625527 -3.366883 4.352728
H -5.254295 -5.163221 4.941099
H -5.448349 -7.206663 3.502413
H -3.993432 -7.441691 1.466523
H -2.37549 -5.650416 0.872919
C 1.341071 0.805991 1.44503
N 1.518115 -0.246526 0.420719
C 2.435718 0.248134 -0.629134
C 2.066492 -1.467789 1.075172
C 2.164044 -2.675398 0.141396
C 0.932068 -2.827181 -0.759175
N 0.529593 -4.166253 -1.004413
C -0.549176 -4.339627 -1.97586
C -1.306375 -5.630443 -1.764158
C -2.698121 -5.675604 -1.980472
C -3.418422 -6.861503 -1.776073
C -2.755755 -8.02016 -1.340994
C -1.369225 -7.987536 -1.124215
C -0.647789 -6.803554 -1.341111
H 2.309893 1.057732 1.936067
H 0.623978 0.458 2.210826
H 0.935159 1.717685 0.968659
H 2.002476 1.151575 -1.098872
H 3.432496 0.510586 -0.205629
H 2.580409 -0.516551 -1.414731
H 3.062778 -1.243058 1.52329
H 1.375943 -1.701779 1.911131
H 2.27695 -3.582992 0.769157
H 3.07632 -2.636436 -0.488065
H 1.061313 -2.308541 -1.730621
H -0.004809 -2.355378 -0.117686
H 0.344402 -4.686644 -0.137914
H -0.113019 -4.307281 -3.001883
H -1.267669 -3.482348 -1.922988
H -3.225313 -4.767552 -2.314561
H -4.504796 -6.878585 -1.950097
H -3.319059 -8.951165 -1.176878
H -0.841744 -8.894641 -0.792676
H 0.44285 -6.792612 -1.18953",-1260.862953191594,3.902200000000003,1.7278999999999995,36.781792137513925,45.50374025147223
uncond_bi-min10k-4423,cis,cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-4423,trans,High log P,log P - G parameter,True,c1ccc(N2->[Ir]<-O=c3c=2ccc2ccccc32)cc1,CS1->[Ir]<-S(c2ccc(N)cc2)c2ccccc21,0.2771084337349397,0.34767289467215495,3.7563413915549213,"59
cond_bi-isolated_ligands-O6_optimized-uncond_bi-min10k-4423-trans
Ir 0.543349 -0.467052 0.370821
C -3.361559 2.496916 -0.119579
S -1.689676 2.234024 0.570237
C -1.491756 0.488768 0.238584
C -1.109425 0.086848 -1.079642
C -0.736463 -1.27188 -1.334726
C -0.902261 -2.273173 -0.331954
C -1.36355 -1.90598 0.953663
C -1.614534 -0.530897 1.280217
S -2.000014 -0.158758 2.980537
C -3.562686 0.687802 2.838789
C -4.69334 0.025958 2.317317
C -5.930419 0.67003 2.26394
C -6.084195 1.992591 2.762811
N -7.29224 2.633243 2.702011
C -4.938124 2.641163 3.300723
C -3.699802 2.001487 3.330973
H -3.390836 2.267641 -1.202471
H -4.116667 1.905984 0.432017
H -3.568538 3.574426 0.025305
H -1.001064 0.856934 -1.856352
H -0.308818 -1.54046 -2.311879
H -0.626171 -3.315548 -0.546999
H -1.476449 -2.658645 1.747873
H -4.60546 -1.00983 1.955828
H -6.803709 0.139948 1.853521
H -8.13287 2.102605 2.481431
H -7.431599 3.4943 3.227391
H -5.03217 3.663894 3.697366
H -2.821573 2.524953 3.73536
C 4.892158 -2.453917 -0.080594
S 3.125974 -2.694217 0.330032
C 2.614198 -0.999723 0.505892
C 2.139395 -0.456836 1.755632
C 1.609621 0.901763 1.63951
C 2.363279 1.865047 0.796138
C 2.825272 1.372891 -0.372994
C 2.491549 -0.056786 -0.623887
S 2.746699 -0.756645 -2.256442
C 2.781848 0.691221 -3.29343
C 4.020209 1.245468 -3.681951
C 4.072634 2.348133 -4.534121
C 2.881037 2.937792 -5.037523
N 2.927944 4.034318 -5.852156
C 1.638335 2.363643 -4.651807
C 1.595653 1.259162 -3.802244
H 5.001653 -1.840674 -0.995887
H 5.436192 -2.003724 0.770858
H 5.290182 -3.468575 -0.273024
H 2.121282 -1.062257 2.674097
H 1.035046 1.287722 2.498212
H 2.564921 2.885287 1.153779
H 3.439537 1.931445 -1.092002
H 4.955187 0.799105 -3.31084
H 5.048688 2.764768 -4.826775
H 2.086801 4.355785 -6.326197
H 3.816533 4.343318 -6.240544
H 0.701327 2.792284 -5.039532
H 0.623553 0.818673 -3.535893",-2811.5229240291,3.6688000000000014,4.1419000000000015,35.28569154862327,44.85118573929652
uncond_bi-min10k-147,cis,cond_bi-isolated_ligands-O7_optimized-uncond_bi-min10k-147,trans,Low log P,log P + G parameter,True,NC12CNCC1=O->[Ir]<-N2,C1CC2(CN1)N->[Ir]<-N2,0.225,0.2660444705196764,4.709311349275667,"37
cond_bi-isolated_ligands-O7_optimized-uncond_bi-min10k-147-trans
Ir 0.538349 -0.589448 -0.507906
N -3.539711 0.748415 1.359812
C -3.696954 -0.170381 0.231958
N -4.835347 -1.046845 0.392188
C -3.570145 0.669009 -1.079272
C -2.049423 0.85904 -1.286143
N -1.387871 0.083682 -0.17099
C -2.377239 -0.983946 0.172874
H -4.188034 1.542201 1.288792
H -3.769119 0.249847 2.231221
H -5.713782 -0.513246 0.385674
H -4.900175 -1.742412 -0.362071
H -4.016832 0.098115 -1.915599
H -4.114542 1.631328 -1.008115
H -1.70496 1.90833 -1.233403
H -1.709602 0.43628 -2.253007
H -1.454932 0.70594 0.660809
H -2.4032 -1.753797 -0.625122
H -2.121835 -1.460758 1.137458
N 4.464014 1.17394 -0.501535
C 3.220363 0.839661 0.174438
N 2.658578 1.938401 0.935208
C 3.476822 -0.396142 1.079467
C 3.479616 -1.587365 0.122052
N 2.516904 -1.184379 -0.944633
C 2.322571 0.229142 -0.929509
H 5.155132 1.495534 0.189807
H 4.327976 1.952253 -1.160119
H 2.453439 2.745691 0.333385
H 1.784986 1.66858 1.405032
H 4.431931 -0.297197 1.628366
H 2.666215 -0.482236 1.830249
H 3.169756 -2.547568 0.575882
H 4.473218 -1.704265 -0.355261
H 2.644181 -1.664416 -1.845162
H 0.724565 -0.867941 0.999367
H 2.314364 0.749519 -1.912665",-750.298242240736,-2.2276,-1.4065999999999992,34.505809326754736,21.056819990450418
uncond_bi-min10k-1402,trans,cond_bi-isolated_ligands-O3_optimized-uncond_bi-min10k-1402,trans,Low log P,log P,True,NC1NC=NC12N->[Ir]<-n1ccccc12,NC1NC=NC12N->[Ir]<-NC21CCNC1,0.2424242424242424,0.15024288961747523,5.066161468505554,"59
cond_bi-isolated_ligands-O3_optimized-uncond_bi-min10k-1402-trans
Ir 0.052429 0.059883 0.508476
N -5.586977 1.202099 1.484426
C -4.943346 0.059518 0.893502
N -5.71831 -0.423879 -0.250958
C -5.033851 -0.122495 -1.400907
N -3.804915 0.276188 -1.272475
C -3.525675 0.274019 0.187562
N -2.912668 1.491274 0.674717
C -2.553861 -0.926938 0.414241
N -1.45431 -0.780566 -0.602953
C -3.175479 -2.344967 0.320999
C -2.382719 -3.144338 1.365161
N -2.209105 -2.141978 2.405704
C -1.866051 -0.890718 1.819792
H -5.101609 1.481886 2.344098
H -5.568223 2.014717 0.855229
H -4.855855 -0.715372 1.685624
H -6.740226 -0.400428 -0.205785
H -5.533364 -0.239737 -2.378361
H -1.882835 1.475391 0.510577
H -3.288941 2.297916 0.162987
H -1.888856 -0.263682 -1.403418
H -1.168714 -1.705019 -0.962759
H -3.106903 -2.750233 -0.707338
H -4.245379 -2.334889 0.592268
H -1.413365 -3.519613 0.944936
H -2.938387 -4.02228 1.749655
H -1.720678 -2.419376 3.261002
H -2.13892 -0.016246 2.438281
H -0.615801 -0.91178 1.778988
N 5.259329 0.572354 1.204338
C 4.981262 -0.049595 -0.075413
N 5.515324 0.672051 -1.230875
C 4.617326 0.474917 -2.255708
N 3.448846 0.014226 -1.934265
C 3.45939 -0.128954 -0.444648
N 2.946819 -1.379627 0.064993
C 2.558317 1.059385 0.054701
N 1.320595 1.010445 -0.80084
C 2.034408 0.920195 1.522586
C 2.395381 2.311792 2.161036
N 2.527764 3.255376 1.064822
C 3.182511 2.495576 0.006507
H 4.896794 -0.054413 1.936243
H 6.274052 0.613173 1.366902
H 5.346471 -1.110778 -0.125704
H 6.519229 0.670159 -1.428306
H 4.909151 0.723504 -3.290988
H 3.25313 -2.155594 -0.534309
H 1.905276 -1.375859 0.096784
H 1.613756 0.561106 -1.7018
H 0.994761 1.964792 -1.023139
H 2.45269 0.051441 2.060342
H 0.839905 1.000303 1.729462
H 1.670249 2.663286 2.919947
H 3.381892 2.192238 2.655306
H 1.608494 3.611751 0.773544
H 4.260587 2.422688 0.232837
H 3.061651 2.972457 -0.986654",-1313.033040021782,-0.8905999999999985,-2.7514999999999983,37.227439121438806,37.33089288556422
