Unnamed: 0,name,smiles,stoichiometry,occurrence,parent_metal_occurrences,metal_bond_node_idx_groups,charge,custom_mol,connect_id,enriched_mol,enriched_smiles
19232,ligand20548-0,[C]1N(C(=CN1C)c1nnn(c1)Cc1ccccc1)C,C14H15N5,2,"{'Ag': ['DARTEY-subgraph-0'], 'Au': ['DARTIC-subgraph-1']}","{'DARTEY-subgraph-0': [[0]], 'DARTIC-subgraph-1': [[3]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223790>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e78d0>,[Be]=[C]1N(C)C=C(c2cn(Cc3ccccc3)nn2)N1C
19243,ligand20561-0,P(c1ccccc1)(c1c(B(c2c(C)cc(cc2C)C)c2c(cc(cc2C)C)C)cccc1)c1ccccc1,C36H36BP,2,"{'Au': ['RICPIE-subgraph-0', 'RICNUO-subgraph-0']}","{'RICPIE-subgraph-0': [[0]], 'RICNUO-subgraph-0': [[17]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c32737e0>,[[17]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7920>,[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1B(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C
19255,ligand20574-0,N=C(c1ccccc1)N1CC1,C9H10N2,1,"{'Pt': ['POPHOR-subgraph-2', 'POPHOR-subgraph-3']}","{'POPHOR-subgraph-2': [[0]], 'POPHOR-subgraph-3': [[0]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223830>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7970>,[Li]<-N=C(c1ccccc1)N1CC1
19257,ligand20576-0,S=C(N)N/N=C(\C(=O)OC)/C,C5H9N3O2S,1,"{'Cu': ['SOJVES-subgraph-1', 'SOJVES-subgraph-2']}","{'SOJVES-subgraph-1': [[0]], 'SOJVES-subgraph-2': [[0]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223880>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e79c0>,[Li]<-S=C(N)NN=C(C)C(=O)OC
19263,ligand20583-0,P(Ob1oc2c(o1)cccc2)C([Si](C)(C)C)[Si](C)(C)C,C13H24BO3PSi2,1,{'W': ['AYUMAK-subgraph-0']},{'AYUMAK-subgraph-0': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c32238d0>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c289fa10>,[Li]<-P(OB1Oc2ccccc2O1)C([Si](C)(C)C)[Si](C)(C)C
19303,ligand20626-0,P(c1ccccc1)(c1ccccc1c1cc[nH]n1)c1ccccc1,C21H17N2P,1,{'Au': ['RIRFUV-subgraph-1']},{'RIRFUV-subgraph-1': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3293920>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7a60>,[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1-c1cc[nH]n1
19307,ligand20631-0,s1c(N)nc(c1)c1csc(n1)N,C6H6N4S2,1,"{'Cd': ['WUTMIH-subgraph-2', 'WUTMIH-subgraph-3']}","{'WUTMIH-subgraph-2': [[4]], 'WUTMIH-subgraph-3': [[4]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c3293970>,[[4]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7ab0>,[Li]<-n1c(-c2csc(N)n2)csc1N
19337,ligand20666-0,Brc1cc(c(c(c1)C)N1CCN([C]1)c1c(cc(cc1C)Br)C)C,C19H20Br2N2,2,"{'Pd': ['XIQYAA-subgraph-0'], 'Au': ['IFIQAR-subgraph-0']}","{'XIQYAA-subgraph-0': [[19]], 'IFIQAR-subgraph-0': [[18]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c32739c0>,[[18]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7b00>,[Be]=[C]1N(c2c(C)cc(Br)cc2C)CCN1c1c(C)cc(Br)cc1C
19357,ligand20690-0,P1([C@H]2[C@@H]1C=CC=CC=C2)c1ccccc1,C14H13P,1,{'W': ['NEPBUH-subgraph-0']},{'NEPBUH-subgraph-0': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223a10>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7b50>,[Li]<-P1(c2ccccc2)C2C=CC=CC=CC21
19358,ligand20691-0,P(c1cccc2c1sc1c2cccc1)(C)c1ccccc1,C19H15PS,1,{'Ru': ['ELUGEZ-subgraph-1']},{'ELUGEZ-subgraph-1': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3273a60>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7ba0>,[Li]<-P(C)(c1ccccc1)c1cccc2c1sc1ccccc12
19362,ligand20695-0,P1([C@@H]2CC[C@]1(C=C2)OC)c1ccccc1,C13H15OP,1,{'W': ['PARCIU-subgraph-0']},{'PARCIU-subgraph-0': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223ab0>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7bf0>,[Li]<-P1(c2ccccc2)C2C=CC1(OC)CC2
19364,ligand20697-0,c1cccc(n1)CCNC1=C(C(=O)c2c(C1=O)cccc2)Cl,C17H13ClN2O2,1,"{'Zn': ['FARRAU-subgraph-0', 'FARRAU-subgraph-1']}","{'FARRAU-subgraph-0': [[3]], 'FARRAU-subgraph-1': [[1]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223b00>,[[3]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7c40>,[Li]<-n1ccccc1CCNC1=C(Cl)C(=O)c2ccccc2C1=O
19366,ligand20699-0,ClCc1cc(Cn2nc(cc2C)C)ccc1,C13H15ClN2,1,"{'Pd': ['IXIXUJ-subgraph-0', 'IXIXUJ-subgraph-2']}","{'IXIXUJ-subgraph-0': [[18]], 'IXIXUJ-subgraph-2': [[18]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c3293b50>,[[18]],<rdkit.Chem.rdchem.Mol object at 0x7710c289fc90>,[Li]<-n1c(C)cc(C)n1Cc1cccc(CCl)c1
19367,ligand20700-0,c1(c2ccccc2cc2c1cccc2)CNC,C16H15N,1,"{'Ag': ['FIBQAL-subgraph-0', 'FIBQAL-subgraph-1']}","{'FIBQAL-subgraph-0': [[10]], 'FIBQAL-subgraph-1': [[10]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223ba0>,[[10]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7ce0>,[Li]<-N(C)Cc1c2ccccc2cc2ccccc12
19370,ligand20703-0,N([C]NC)C,C3H8N2,1,"{'Au': ['XIGYAN-subgraph-1', 'XIGYAN-subgraph-0']}","{'XIGYAN-subgraph-0': [[2]], 'XIGYAN-subgraph-1': [[0]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c3293bf0>,[[2]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7d30>,[Be]=[C](NC)NC
19377,ligand20711-0,O=C(CN1C=CN([C]1)C(C)C)Nc1ccccc1,C14H17N3O,1,"{'Ag': ['XELYAP-subgraph-0', 'XELYAP-subgraph-1']}","{'XELYAP-subgraph-0': [[10]], 'XELYAP-subgraph-1': [[9]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c3293c40>,[[9]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7d80>,[Be]=[C]1N(CC(=O)Nc2ccccc2)C=CN1C(C)C
19390,ligand20724-0,P(c1ccccc1)(CNc1cccc2c1nccc2)c1ccccc1,C22H19N2P,1,{'Rh': ['AFUJIU-subgraph-2']},{'AFUJIU-subgraph-2': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223c90>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7dd0>,[Li]<-P(CNc1cccc2cccnc12)(c1ccccc1)c1ccccc1
19403,ligand20737-0,C[Si]([C]([N][N])[Si](C)(C)C)(C)C,C7H18N2Si2,1,{'W': ['SADFUY-subgraph-5']},{'SADFUY-subgraph-5': [[16]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223ce0>,[[16]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7e20>,[Li]<-[N-]=[N+]=C([Si](C)(C)C)[Si](C)(C)C
19406,ligand20740-0,[S][N]N(c1ccccc1)c1ccccc1,C12H10N2S,1,{'Cr': ['BOVKEC-subgraph-0']},{'BOVKEC-subgraph-0': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223d30>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c289fe70>,[Li]<-S=NN(c1ccccc1)c1ccccc1
19427,ligand20760-0,O=N(=O)c1ccc(cc1)CN1[C]N(C=C1)CCc1ccccc1,C18H17N3O2,1,{'Ni': ['BEGRAJ-subgraph-1']},{'BEGRAJ-subgraph-1': [[17]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223d80>,[[17]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7ec0>,[Be]=[C]1N(CCc2ccccc2)C=CN1Cc1ccc([N+](=O)[O-])cc1
19430,ligand20763-0,P(CCCS(=O)(=O)c1ccccc1)(c1ccccc1)c1ccccc1,C21H21O2PS,1,{'Ir': ['NOMCID-subgraph-0']},{'NOMCID-subgraph-0': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223dd0>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7f10>,[Li]<-P(CCCS(=O)(=O)c1ccccc1)(c1ccccc1)c1ccccc1
19466,ligand20800-0,[C]1N(C=CN1CCC(=O)OC)C,C8H12N2O2,1,{'Pd': ['MIXMIS-subgraph-1']},{'MIXMIS-subgraph-1': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223e20>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7f60>,[Be]=[C]1N(C)C=CN1CCC(=O)OC
19468,ligand20802-0,O1C[C@@H](N=C1c1ccc2c(n1)cccc2)c1ccccc1,C18H14N2O,1,{'Ag': ['JIQDUL-subgraph-0']},{'JIQDUL-subgraph-0': [[6]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3293e70>,[[6]],<rdkit.Chem.rdchem.Mol object at 0x7710c28e7fb0>,[Li]<-N1=C(c2ccc3ccccc3n2)OCC1c1ccccc1
19477,ligand20811-0,N1([C]N(C=C1)c1c(cccn1)C)c1ncccc1C,C15H14N4,1,{'Ir': ['DOTTEN-subgraph-1']},{'DOTTEN-subgraph-1': [[1]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223ec0>,[[1]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0040>,[Be]=[C]1N(c2ncccc2C)C=CN1c1ncccc1C
19480,ligand20814-0,P1(c2ccccc2)C2(C1)CC2,C10H11P,1,{'W': ['EADJEY-subgraph-0']},{'EADJEY-subgraph-0': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223f10>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0090>,[Li]<-P1(c2ccccc2)CC12CC2
19484,ligand20818-0,N#C[N][C](N(C)C)N(C)C,C6H12N4,1,{'Cr': ['FICZOG-subgraph-5']},{'FICZOG-subgraph-5': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223f60>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c00e0>,[Li]<-N#CN=C(N(C)C)N(C)C
19486,ligand20820-0,[C]1N(CSc2ccccc2)C=CN1c1c(C(C)C)cccc1C(C)C,C22H26N2S,1,{'Cu': ['GEDWEU-subgraph-0']},{'GEDWEU-subgraph-0': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3223fb0>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0130>,[Be]=[C]1N(CSc2ccccc2)C=CN1c1c(C(C)C)cccc1C(C)C
19487,ligand20821-0,P(P(=O)(c1ccccc1)c1ccccc1)c1ccccc1,C18H16OP2,1,{'W': ['JAFQAL-subgraph-0']},{'JAFQAL-subgraph-0': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c040>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0180>,[Li]<-P(c1ccccc1)P(=O)(c1ccccc1)c1ccccc1
19490,ligand20825-0,[C]1(c2ccccc2)N=C(P1C([Si](C)(C)C)[Si](C)(C)C)[N]C1CCCCC1,C21H35N2PSi2,1,{'W': ['YUNQAA-subgraph-0']},{'YUNQAA-subgraph-0': [[3]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3234090>,[[3]],<rdkit.Chem.rdchem.Mol object at 0x7710c2aa81d0>,[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)C(=NC2CCCCC2)N=C1c1ccccc1
19501,ligand20837-0,P(c1c(C)cc(cc1C)C)(C#CC(C)(C)C)P(c1c(C)cc(cc1C)C)/C=C\C(C)(C)C,C30H42P2,1,{'W': ['FOFKOD-subgraph-0']},{'FOFKOD-subgraph-0': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c0e0>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0220>,[Li]<-P(C#CC(C)(C)C)(c1c(C)cc(C)cc1C)P(C=CC(C)(C)C)c1c(C)cc(C)cc1C
19507,ligand20843-0,n1ccnc(c1)Sc1nccnc1,C8H6N4S,1,"{'Fe': ['MEWCAU-subgraph-4', 'MEWCAU-subgraph-1']}","{'MEWCAU-subgraph-1': [[0]], 'MEWCAU-subgraph-4': [[0]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c3224130>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0270>,[Li]<-n1ccnc(Sc2cnccn2)c1
19509,ligand20845-0,O([C]Cc1ccccc1)C,C9H10O,3,"{'Ru': ['OJOVUE-subgraph-2', 'VIQROC-subgraph-2'], 'Ir': ['ADUZUU-subgraph-1']}","{'VIQROC-subgraph-2': [[1]], 'OJOVUE-subgraph-2': [[12]], 'ADUZUU-subgraph-1': [[1]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c3224180>,[[1]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c02c0>,[Be]=[C](Cc1ccccc1)OC
19512,ligand20848-0,P1([C@@]2(C)O[C@]3(C[C@@]1(O[C@@](C2)(O3)C)C)C)c1ccccc1P(c1ccccc1C)c1ccccc1C,C30H34O3P2,1,{'Au': ['PAXWAP-subgraph-1']},{'PAXWAP-subgraph-1': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c32241d0>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0310>,[Li]<-P1(c2ccccc2P(c2ccccc2C)c2ccccc2C)C2(C)CC3(C)OC(C)(CC1(C)O3)O2
19513,ligand20849-0,[C](C(=C)OC)NC1CCCCC1,C10H17NO,1,{'Cr': ['CHVICR-subgraph-1']},{'CHVICR-subgraph-1': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c220>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0360>,[Be]=[C](NC1CCCCC1)C(=C)OC
19514,ligand20850-0,n1(c(C)ncc1N(=O)=O)CCS(=O)(=O)CC,C8H13N3O4S,1,"{'Zn': ['MEWSAL-subgraph-0', 'MEWSAL-subgraph-1']}","{'MEWSAL-subgraph-0': [[5]], 'MEWSAL-subgraph-1': [[10]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c3224270>,[[10]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c03b0>,[Li]<-n1cc([N+](=O)[O-])n(CCS(=O)(=O)CC)c1C
19519,ligand20855-0,[C@H](N1[C]N(CC1)[C@@H](c1c(cccc1)OC)C(C)(C)C)(c1c(OC)cccc1)C(C)(C)C,C27H38N2O2,1,{'Au': ['QIGTEH-subgraph-1']},{'QIGTEH-subgraph-1': [[5]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c2c0>,[[5]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0400>,[Be]=[C]1N(C(c2ccccc2OC)C(C)(C)C)CCN1C(c1ccccc1OC)C(C)(C)C
19521,ligand20857-0,P(C[C@@H](C)C#N)(C(C)(C)C)C(C)(C)C,C12H24NP,1,{'Pd': ['JALGIN-subgraph-1']},{'JALGIN-subgraph-1': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c310>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0450>,[Li]<-P(CC(C)C#N)(C(C)(C)C)C(C)(C)C
19523,ligand20861-0,s1ccc2c1c1[C](P([C](c1c1c2ccs1)c1ccccc1)c1ccccc1)c1ccccc1,C30H19PS2,1,{'Au': ['KOMWIT-subgraph-1']},{'KOMWIT-subgraph-1': [[11]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3224360>,[[11]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c04a0>,[Li]<-p1(-c2ccccc2)c(-c2ccccc2)c2c3sccc3c3ccsc3c2c1-c1ccccc1
19526,ligand20865-0,n1c(c2ccccc2cc1)c1c2ccccc2ccn1,C18H12N2,1,{'Au': ['DEGMUZ-subgraph-1']},{'DEGMUZ-subgraph-1': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c32343b0>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c04f0>,[Li]<-n1ccc2ccccc2c1-c1nccc2ccccc12
19529,ligand20869-0,C1Cc2cc(CCc3cc1ccc3[C]NCC=C)ccc2,C20H21N,1,{'Cr': ['RIRKAE-subgraph-5']},{'RIRKAE-subgraph-5': [[26]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c400>,[[26]],<rdkit.Chem.rdchem.Mol object at 0x7710c2aa8540>,[Be]=[C](NCC=C)c1ccc2cc1CCc1cccc(c1)CC2
19534,ligand20874-0,C(C(=O)OCC)N,C4H9NO2,1,{'Cr': ['WALYEP-subgraph-5']},{'WALYEP-subgraph-5': [[2]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c450>,[[2]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0590>,[Li]<-NCC(=O)OCC
19560,ligand20900-0,S1CCOCCNCCOCC1,C8H17NO2S,1,{'Hg': ['SUHDUU-subgraph-0']},{'SUHDUU-subgraph-0': [[23]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c4a0>,[[23]],<rdkit.Chem.rdchem.Mol object at 0x7710c2aa85e0>,[Li]<-N1CCOCCSCCOCC1
19563,ligand20903-0,c1cccc2c1c1c(s2)Sc2c(P1c1ccccc1)c1ccccc1s2,C22H13PS3,1,{'Au': ['CUWLIQ-subgraph-0']},{'CUWLIQ-subgraph-0': [[12]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c4f0>,[[12]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0630>,[Li]<-P1(c2ccccc2)c2c(sc3ccccc23)Sc2sc3ccccc3c21
19564,ligand20904-0,P(C(P(c1ccccc1)c1ccccc1)(F)F)(c1ccccc1)c1ccccc1,C25H20F2P2,1,{'W': ['XUTQOT-subgraph-0']},{'XUTQOT-subgraph-0': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3224540>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0680>,[Li]<-P(c1ccccc1)(c1ccccc1)C(F)(F)P(c1ccccc1)c1ccccc1
19567,ligand20907-0,O=C1N(CCCC)C(=O)c2c3c1cccc3c(cc2)N1C=CN([C]1)C,C20H19N3O2,1,{'Au': ['RIVZUU-subgraph-1']},{'RIVZUU-subgraph-1': [[35]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3224590>,[[35]],<rdkit.Chem.rdchem.Mol object at 0x7710c2aa86d0>,[Be]=[C]1N(C)C=CN1c1ccc2c3c(cccc13)C(=O)N(CCCC)C2=O
19569,ligand20909-0,c1(cc(n[nH]1)O)c1ccccc1,C9H8N2O,1,"{'Zn': ['YELNEL-subgraph-0', 'YELNEL-subgraph-1']}","{'YELNEL-subgraph-0': [[9]], 'YELNEL-subgraph-1': [[6]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c5e0>,[[6]],<rdkit.Chem.rdchem.Mol object at 0x7710c2820720>,[Li]<-n1[nH]c(-c2ccccc2)cc1O
19574,ligand20914-0,C1=N[CH]c2c([N]1)cccc2,C8H6N2,1,"{'Pt': ['SOQHOW-subgraph-4', 'SOQHOW-subgraph-1']}","{'SOQHOW-subgraph-1': [[1]], 'SOQHOW-subgraph-4': [[3]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c630>,[[3]],<rdkit.Chem.rdchem.Mol object at 0x7710c2aa8770>,[Li]<-n1cnc2ccccc2c1
19575,ligand20915-0,[Se](c1sccc1)C,C5H6SSe,2,"{'Pt': ['QADFEG-subgraph-0', 'QADFEG-subgraph-2'], 'Pd': ['QADFAC-subgraph-0', 'QADFAC-subgraph-2']}","{'QADFEG-subgraph-0': [[0]], 'QADFEG-subgraph-2': [[0]], 'QADFAC-subgraph-0': [[0]], 'QADFAC-subgraph-2': [[0]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c680>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c07c0>,[Li]<-[Se](C)c1cccs1
19580,ligand20923-0,S=C(N/N=C(/c1ccccn1)\C)NCC,C10H14N4S,1,{'Hg': ['DIYVEM-subgraph-2']},{'DIYVEM-subgraph-2': [[18]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c6d0>,[[18]],<rdkit.Chem.rdchem.Mol object at 0x7710c3080810>,[Li]<-n1ccccc1C(C)=NNC(=S)NCC
19586,ligand20931-0,N1([C]/C(=C/c2ccccc2)/[C@@H]1c1ccccc1)C,C17H15N,1,{'Cr': ['DEPTUN-subgraph-5']},{'DEPTUN-subgraph-5': [[1]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3234720>,[[1]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0860>,[Be]=[C]1C(=Cc2ccccc2)C(c2ccccc2)N1C
19600,ligand20948-0,N1([C]N(C=C1)CCCC)c1ccc(cc1)N1C(=O)c2c3c(C1=O)cccc3ccc2,C25H21N3O2,1,{'Pd': ['MIDCOU-subgraph-2']},{'MIDCOU-subgraph-2': [[1]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c3224770>,[[1]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c08b0>,[Be]=[C]1N(CCCC)C=CN1c1ccc(N2C(=O)c3cccc4cccc(c34)C2=O)cc1
19607,ligand20956-0,S1[C]N(C(=C1C)C)c1ccccc1,C11H11NS,1,{'Ru': ['NOBCOX-subgraph-2']},{'NOBCOX-subgraph-2': [[1]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c7c0>,[[1]],<rdkit.Chem.rdchem.Mol object at 0x7710c2820900>,[Be]=[C]1SC(C)=C(C)N1c1ccccc1
19609,ligand20958-0,[C]1N(c2c(S1)cccc2)Cc1c(C)c(cc(c1C)C)C,C18H19NS,1,{'Ru': ['TABSIB-subgraph-1']},{'TABSIB-subgraph-1': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c810>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0950>,[Be]=[C]1Sc2ccccc2N1Cc1c(C)c(C)cc(C)c1C
19614,ligand20964-0,c1(cccnc1)/C=N/NC(=O)N,C7H8N4O,1,"{'Zn': ['WIMXIA-subgraph-0', 'WIMXIA-subgraph-3']}","{'WIMXIA-subgraph-0': [[9]], 'WIMXIA-subgraph-3': [[5]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c860>,[[5]],<rdkit.Chem.rdchem.Mol object at 0x7710c28209a0>,[Li]<-n1cccc(C=NNC(N)=O)c1
19617,ligand20968-0,C(c1c(cc(cc1)C(=O)O[C@H](c1cccc2c1cccc2)C)[C]N(C)C)(C)C,C25H27NO2,1,{'Cr': ['YIYCOZ-subgraph-0']},{'YIYCOZ-subgraph-0': [[14]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c32248b0>,[[14]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c09f0>,[Be]=[C](c1cc(C(=O)OC(C)c2cccc3ccccc23)ccc1C(C)C)N(C)C
19618,ligand20969-0,O1CCN(CC1)[C]Nc1c(cc(cc1C)C)C,C14H20N2O,1,{'Pd': ['CEWGUJ-subgraph-2']},{'CEWGUJ-subgraph-2': [[14]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c900>,[[14]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0a40>,[Be]=[C](Nc1c(C)cc(C)cc1C)N1CCOCC1
19619,ligand20970-0,n1c2ccccc2c(c2c1cccc2)N1C=CN([C]1)CCCC,C20H19N3,1,"{'Ag': ['LUQMOB-subgraph-1', 'LUQMOB-subgraph-0']}","{'LUQMOB-subgraph-0': [[23]], 'LUQMOB-subgraph-1': [[23]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c950>,[[23]],<rdkit.Chem.rdchem.Mol object at 0x7710c2aa8a90>,[Be]=[C]1N(CCCC)C=CN1c1c2ccccc2nc2ccccc12
19624,ligand20976-0,[P@]12(=O)[N@@]3CCCNCC[N@@]2CCC[N@@]1CC3,C10H21N4OP,1,{'Rh': ['FIRGOC-subgraph-0']},{'FIRGOC-subgraph-0': [[33]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c325c9a0>,[[33]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0ae0>,[Li]<-N1CCCN2CCN3CCCN(CC1)P32=O
19626,ligand20978-0,S(=O)(=O)(c1ccc(cc1)N)Nc1ncccn1,C10H10N4O2S,1,{'Co': ['OXITUM-subgraph-0']},{'OXITUM-subgraph-0': [[20]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c32349f0>,[[20]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0b30>,[Li]<-Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
19627,ligand20979-0,[C]1N(C=CN1CC(=O)c1ccccc1)C,C12H12N2O,1,{'Rh': ['NEHBEI-subgraph-1']},{'NEHBEI-subgraph-1': [[0]]},0,<rdkit.Chem.rdchem.Mol object at 0x7710c325ca40>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c2820b80>,[Be]=[C]1N(C)C=CN1CC(=O)c1ccccc1
19632,ligand20984-0,n1c(c2sccc2)n(c2c1cccc2)Cc1sccc1,C16H12N2S2,2,"{'Zn': ['KEVBIZ-subgraph-1', 'KEVBIZ-subgraph-0'], 'Cd': ['VUXGAY-subgraph-1', 'VUXGAY-subgraph-0']}","{'KEVBIZ-subgraph-0': [[0]], 'KEVBIZ-subgraph-1': [[0]], 'VUXGAY-subgraph-0': [[3]], 'VUXGAY-subgraph-1': [[2]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c325ca90>,[[3]],<rdkit.Chem.rdchem.Mol object at 0x7710c28c0bd0>,[Li]<-n1c(-c2cccs2)n(Cc2cccs2)c2ccccc21
19636,ligand20988-0,o1cccc1,C4H4O,3,"{'Sc': ['JOGMEZ-subgraph-3'], 'Ni': ['LOLNEG-subgraph-3'], 'Nb': ['KOSMAG-subgraph-0']}","{'JOGMEZ-subgraph-3': [[0]], 'LOLNEG-subgraph-3': [[0]], 'KOSMAG-subgraph-0': [[0]]}",0,<rdkit.Chem.rdchem.Mol object at 0x7710c325cae0>,[[0]],<rdkit.Chem.rdchem.Mol object at 0x7710c2820c20>,[Li]<-o1cccc1
