Ligand ID,Isomer,Label ID,HOMO-LUMO gap (Eh),Metal center charge,XYZ,Final single point energy (Eh),log P,G parameter,Sampling region
uncond_bi-min10k-7742,trans,6462,0.075513,0.3673510323052033,"67
uncond_bi-min10k-7742-trans
Ir 0.001193 -0.001104 0.116703
O -1.571947 1.306451 0.123212
C -2.690585 0.723269 0.260419
C -4.05236 1.306826 0.435316
C -4.854562 0.081554 0.927005
C -4.188102 -1.192226 0.267
C -4.786238 -1.361644 -1.133207
C -5.873308 -2.149748 -1.316799
C -6.450113 -2.918895 -0.215884
C -5.772145 -3.057969 0.949306
C -4.39997 -2.462294 1.123623
C -2.749207 -0.720565 0.186642
N -1.556421 -1.287333 0.016059
C -1.396183 -2.674096 -0.260163
C -2.098613 -3.29087 -1.317087
C -1.896923 -4.653352 -1.568699
C -1.020671 -5.409542 -0.77527
C -0.333141 -4.771193 0.267134
F 0.507265 -5.481033 1.029922
C -0.491593 -3.408503 0.529997
H -4.417934 1.680359 -0.548982
H -4.059093 2.177253 1.121256
H -4.751417 -0.002202 2.029136
H -5.932435 0.137215 0.689604
H -4.378953 -0.754484 -1.957442
H -6.347505 -2.201919 -2.309462
H -7.425974 -3.406507 -0.359078
H -6.178452 -3.673834 1.766798
H -3.653199 -3.243476 0.853759
H -4.200836 -2.216055 2.187218
H -2.787096 -2.703884 -1.93831
H -2.433282 -5.137102 -2.39803
H -0.85551 -6.481658 -0.953057
H 0.067114 -2.933966 1.346173
O 1.575071 -1.308354 0.094394
C 2.695471 -0.724826 0.21432
C 4.06046 -1.307796 0.364145
C 4.869705 -0.083645 0.846955
C 4.191641 1.191763 0.202113
C 4.76658 1.36632 -1.207095
C 5.849988 2.155798 -1.405827
C 6.444403 2.92147 -0.311857
C 5.785536 3.056118 0.864759
C 4.416594 2.459177 1.059186
C 2.751993 0.719231 0.143899
N 1.556118 1.285653 -0.005374
C 1.391057 2.673368 -0.274497
C 2.074481 3.29298 -1.342137
C 1.869042 4.656328 -1.585942
C 1.00773 5.410486 -0.774471
C 0.338745 4.769251 0.278184
F -0.487351 5.477236 1.058147
C 0.501211 3.405679 0.534068
H 4.409714 -1.676838 -0.62777
H 4.079714 -2.181059 1.046224
H 4.784257 -0.0036 1.950872
H 5.943644 -0.137744 0.592015
H 4.346229 0.761847 -2.02674
H 6.307809 2.211712 -2.40595
H 7.417573 3.410058 -0.46935
H 6.204881 3.669299 1.677667
H 3.66538 3.240806 0.803376
H 4.234421 2.209609 2.125034
H 2.751259 2.707529 -1.977474
H 2.39058 5.142366 -2.423346
H 0.839969 6.483239 -0.945865
H -0.043042 2.929066 1.358786",-1798.772897536828,3.763600000000003,36.089447716059205,High log P
uncond_bi-min10k-9751,trans,7288,0.10466,0.3692793847622997,"73
uncond_bi-min10k-9751-trans
Ir -0.006667 -0.000366 -0.56943
O -0.541688 3.116255 2.698682
C -1.367489 4.018083 2.724469
C -2.368725 4.289024 1.666403
C -3.322599 5.299562 1.89236
C -4.32458 5.568614 0.951786
C -4.366191 4.826892 -0.239825
C -3.41889 3.822028 -0.484912
C -2.409498 3.526245 0.457699
C -1.357029 2.542766 0.174331
N -1.496684 1.346019 -0.346257
C -2.833879 0.740479 -0.520756
C -2.760875 -0.706247 -0.029786
N -1.545104 -1.29593 -0.615407
C -1.58105 -2.462786 -1.205125
C -2.707236 -3.414077 -1.216667
C -3.212805 -3.868524 -2.457153
C -4.268102 -4.784597 -2.518501
C -4.823799 -5.288225 -1.330812
C -4.315428 -4.888474 -0.087623
C -3.260793 -3.964814 -0.032277
Cl -2.580854 -3.5631 1.525197
H -1.419984 4.72913 3.600106
H -3.276087 5.871162 2.833315
H -5.068788 6.355687 1.14225
H -5.137497 5.04094 -0.994925
H -3.436705 3.288037 -1.446182
H -0.327816 2.834896 0.428959
H -3.613872 1.295847 0.036163
H -3.09425 0.755138 -1.600007
H -3.672201 -1.265211 -0.32355
H -2.667936 -0.738913 1.074444
H -0.670282 -2.745079 -1.762972
H -2.771644 -3.471237 -3.384304
H -4.656663 -5.109966 -3.494417
H -5.651039 -6.012529 -1.368529
H -4.718445 -5.298999 0.8488
O 0.59075 -3.11735 2.686894
C 1.417363 -4.01876 2.697067
C 2.398724 -4.289254 1.620383
C 3.357006 -5.299417 1.828592
C 4.341681 -5.567794 0.869732
C 4.361126 -4.825744 -0.322241
C 3.408991 -3.821308 -0.549767
C 2.416926 -3.526227 0.411258
C 1.358866 -2.543194 0.147887
N 1.487794 -1.346451 -0.375459
C 2.821117 -0.740416 -0.576355
C 2.757215 0.706471 -0.08466
N 1.530217 1.295321 -0.647166
C 1.554126 2.461578 -1.238698
C 2.679318 3.413478 -1.272962
C 3.160401 3.866924 -2.52351
C 4.213708 4.783587 -2.606325
C 4.792052 5.28879 -1.430185
C 4.308217 4.890026 -0.176926
C 3.255452 3.965768 -0.100112
Cl 2.606313 3.565067 1.470765
H 1.486784 -4.729922 3.571433
H 3.328121 -5.871188 2.770157
H 5.089642 -6.354552 1.046302
H 5.11857 -5.039278 -1.091393
H 3.409108 -3.287201 -1.511141
H 0.334929 -2.835663 0.422549
H 3.612121 -1.295287 -0.034694
H 3.060209 -0.755498 -1.660519
H 3.662586 1.265621 -0.39594
H 2.685158 0.739386 1.021103
H 0.632571 2.742774 -1.779094
H 2.701508 3.468412 -3.441484
H 4.582994 5.108193 -3.589951
H 5.61792 6.013588 -1.484726
H 4.729156 5.30179 0.751029",-2706.172554221969,3.690500000000003,37.88795161547032,High log P
uncond_bi-min10k-3370,cis,3433,0.113352,0.321456092729335,"57
uncond_bi-min10k-3370-cis
Ir -0.029783 -0.082384 0.01652
Br -4.622698 -0.197786 4.35488
C -3.176699 0.755714 3.583103
C -2.304742 1.490013 4.397781
C -1.25714 2.203924 3.79252
C -1.059886 2.164307 2.408727
C -1.930735 1.395014 1.619802
N -1.696061 1.374459 0.162534
N -1.572078 2.685164 -0.352496
C -2.291516 2.70789 -1.453007
C -2.936568 1.458539 -1.746709
C -2.553398 0.622143 -0.727633
C -2.719708 -0.795495 -0.443442
C -3.885014 -1.549485 -0.624711
C -3.907064 -2.877266 -0.177432
C -2.768886 -3.392311 0.464939
C -1.624286 -2.600964 0.58846
N -1.575762 -1.334772 0.099241
C -3.014766 0.714435 2.187602
H -2.452665 1.516215 5.486026
H -0.583719 2.807711 4.418872
H -0.267908 2.74221 1.918252
H -2.334197 3.632469 -2.047043
H -3.523387 1.196849 -2.633216
H -4.767257 -1.07878 -1.080485
H -4.810191 -3.492243 -0.298418
H -2.761306 -4.410429 0.878781
H -0.717726 -2.965833 1.089526
H -3.737506 0.158642 1.580514
Br 4.719123 -0.532712 -4.218509
C 3.263954 0.467706 -3.528532
C 2.417051 1.167212 -4.398382
C 1.36075 1.916761 -3.85429
C 1.130716 1.946261 -2.475291
C 1.978139 1.213064 -1.629093
N 1.715157 1.266188 -0.177913
N 1.661652 2.603571 0.281536
C 2.374914 2.631057 1.385708
C 2.946454 1.360701 1.737558
C 2.522209 0.504821 0.751786
C 2.610121 -0.92968 0.52233
C 3.72774 -1.742632 0.7441
C 3.676241 -3.085298 0.346472
C 2.515908 -3.55744 -0.289209
C 1.420445 -2.70646 -0.454844
N 1.441598 -1.422416 -0.01268
C 3.068989 0.497119 -2.136706
H 2.590129 1.138258 -5.482858
H 0.705721 2.49167 -4.525622
H 0.328974 2.550266 -2.035224
H 2.465 3.575672 1.941838
H 3.511416 1.104927 2.63984
H 4.631625 -1.30718 1.192481
H 4.540762 -3.746636 0.500397
H 2.453067 -4.588302 -0.665074
H 0.498513 -3.036405 -0.952092
H 3.772268 -0.032545 -1.484757",-6658.311408713151,3.6968000000000014,41.05522839407927,High log P
uncond_bi-min10k-8405,trans,6715,0.0999739999999999,0.3513170473569762,"69
uncond_bi-min10k-8405-trans
Ir -0.000105 -6.7e-05 0.401706
C -5.135881 -0.434719 -2.060167
S -5.449232 1.026133 -1.011558
C -3.796051 1.592723 -0.643421
C -3.529366 2.927265 -0.989408
C -2.242722 3.475307 -0.824098
C -1.917661 4.869336 -1.19275
C -0.914308 5.584067 -0.497808
C -0.608397 6.906215 -0.842271
C -1.296394 7.539342 -1.889524
C -2.294285 6.84141 -2.588522
C -2.603985 5.520344 -2.24333
C -1.247959 2.608422 -0.339337
N -1.487276 1.33887 0.056969
C -2.766645 0.819471 -0.045763
C -2.869111 -0.528869 0.519526
C -4.055155 -1.132963 0.972206
C -4.008283 -2.366292 1.628869
C -2.758244 -2.970359 1.834658
C -1.611786 -2.32441 1.374235
N -1.645494 -1.137823 0.711342
H -4.433466 -0.180431 -2.876024
H -6.12046 -0.690235 -2.497053
H -4.761148 -1.303213 -1.483827
H -4.341777 3.528662 -1.421832
H -0.390445 5.111808 0.347027
H 0.16503 7.451822 -0.281294
H -1.056701 8.57859 -2.159591
H -2.832415 7.328608 -3.415214
H -3.369587 4.978291 -2.818253
H -0.200155 2.93083 -0.307985
H -5.005047 -0.598558 0.822999
H -4.932148 -2.836914 1.994549
H -2.660902 -3.929211 2.362991
H -0.612295 -2.740497 1.559346
C 5.135549 0.435089 -2.060126
S 5.449035 -1.025928 -1.011785
C 3.795884 -1.59262 -0.643644
C 3.52928 -2.927173 -0.989616
C 2.242696 -3.47533 -0.824228
C 1.917824 -4.869423 -1.192821
C 0.914687 -5.584365 -0.497779
C 0.609056 -6.9066 -0.842191
C 1.297102 -7.539589 -1.889493
C 2.294773 -6.841446 -2.588587
C 2.604209 -5.520309 -2.243438
C 1.247874 -2.608519 -0.339422
N 1.487121 -1.338931 0.05686
C 2.766456 -0.819441 -0.045942
C 2.868879 0.528906 0.519341
C 4.05491 1.133084 0.97195
C 4.007995 2.366397 1.628648
C 2.757924 2.970362 1.834547
C 1.611492 2.32434 1.374174
N 1.645237 1.137773 0.711245
H 4.433164 0.180886 -2.876037
H 6.120105 0.690789 -2.496957
H 4.760724 1.303431 -1.483617
H 4.341728 -3.528512 -1.422052
H 0.390803 -5.11222 0.347104
H -0.164178 -7.452392 -0.281131
H 1.057628 -8.578899 -2.159514
H 2.832951 -7.32854 -3.415309
H 3.369658 -4.978107 -2.818423
H 0.200101 -2.931014 -0.307993
H 5.004829 0.598744 0.822681
H 4.93185 2.837074 1.994281
H 2.660534 3.929188 2.36293
H 0.611981 2.74034 1.559377",-2430.710611231594,4.532500000000003,36.089447716059205,High log P
uncond_bi-min10k-9691,cis,7254,0.0765139999999999,0.3551196556600379,"71
uncond_bi-min10k-9691-cis
Ir 0.027176 0.123725 -0.01338
C -1.536057 2.853914 -0.382689
N -1.585905 1.407997 -0.232334
C -2.73128 0.782577 -0.372089
C -2.715421 -0.648152 -0.109556
N -1.522447 -1.172344 0.125089
C -1.429671 -2.509814 0.617834
C -1.910113 -3.59767 -0.132378
C -1.821819 -4.893277 0.396307
C -1.272432 -5.103182 1.670296
C -0.79183 -4.011994 2.412881
C -0.853742 -2.716705 1.885473
C -4.082774 -1.114794 -0.048055
C -4.907209 -0.069692 -0.359736
C -4.155036 1.234093 -0.643469
C -4.681511 2.273323 0.338269
C -5.739531 3.052227 -0.005493
C -6.341429 2.971312 -1.334698
C -5.707214 2.316473 -2.339324
C -4.353302 1.694482 -2.116486
H -0.943379 3.110354 -1.284888
H -2.543392 3.304274 -0.472211
H -1.027536 3.29514 0.494761
H -2.324513 -3.42612 -1.136235
H -2.183533 -5.746276 -0.196891
H -1.213485 -6.12075 2.084001
H -0.363089 -4.171278 3.413719
H -0.475055 -1.847878 2.443992
H -4.394645 -2.136821 0.200858
H -6.004726 -0.105922 -0.405955
H -4.263667 2.283071 1.356639
H -6.175465 3.740389 0.735336
H -7.30263 3.47582 -1.514709
H -6.136437 2.288131 -3.353062
H -3.570151 2.4428 -2.383244
H -4.184795 0.830473 -2.790905
C 1.660925 2.810669 0.358167
N 1.674205 1.364417 0.20383
C 2.804158 0.709945 0.335366
C 2.749341 -0.719567 0.07221
N 1.541573 -1.212971 -0.153494
C 1.411915 -2.548941 -0.642431
C 0.829927 -2.743615 -1.909209
C 0.73239 -4.038252 -2.432919
C 1.183703 -5.139936 -1.687515
C 1.739595 -4.941414 -0.414491
C 1.863333 -3.647207 0.110525
C 4.103544 -1.221821 0.001984
C 4.956928 -0.198674 0.308522
C 4.240857 1.124175 0.598056
C 4.787014 2.150754 -0.386109
C 5.86641 2.902605 -0.048816
C 6.474673 2.805542 1.27641
C 5.831012 2.165747 2.284674
C 4.460867 1.577197 2.070333
H 1.167082 3.267406 -0.519835
H 1.071873 3.079703 1.259032
H 2.678822 3.235465 0.452675
H 0.474262 -1.866404 -2.469739
H 0.298612 -4.188634 -3.432959
H 1.096919 -6.156701 -2.098302
H 2.078373 -5.802255 0.180903
H 2.283242 -3.483954 1.113479
H 4.386611 -2.251676 -0.249094
H 6.053399 -0.263894 0.347815
H 4.362695 2.171921 -1.401624
H 6.314522 3.58043 -0.791898
H 7.44919 3.285977 1.45061
H 6.265938 2.12608 3.295594
H 4.276374 0.716351 2.74462
H 3.697712 2.343466 2.343974",-1636.81568262182,3.902200000000003,36.781792137513925,High log P
uncond_bi-min10k-7621,trans,6414,0.126775,0.3606622512889211,"67
uncond_bi-min10k-7621-trans
Ir 0.001277 0.001872 0.149836
C -3.471769 2.66625 -0.288443
C -2.600985 1.450654 -0.359767
N -1.394416 1.450008 0.130501
C -3.093332 0.204787 -1.094472
C -2.732526 -1.061946 -0.329115
N -1.555778 -1.293937 0.181677
C -1.342083 -2.58919 0.769168
C -0.860312 -2.679792 2.089223
C -0.618669 -3.94216 2.649868
C -0.841847 -5.108119 1.897419
C -1.312312 -5.009756 0.578727
C -1.564295 -3.752457 0.008894
C -4.60316 0.177319 -1.307919
C -5.125509 -0.527439 -2.341375
C -4.268738 -1.179601 -3.331376
C -2.95384 -0.856079 -3.408447
C -2.369714 0.1762 -2.484846
H -2.910531 3.540312 0.095191
H -4.343853 2.496105 0.377552
H -3.889822 2.912236 -1.286409
H -1.130629 2.352336 0.560607
H -3.519732 -1.830004 -0.222989
H -0.688871 -1.754142 2.658494
H -0.257809 -4.015045 3.68673
H -0.646427 -6.095766 2.340588
H -1.481228 -5.919168 -0.017099
H -1.911833 -3.66326 -1.031326
H -5.259504 0.627607 -0.548837
H -6.217911 -0.623275 -2.440597
H -4.71675 -1.8919 -4.040551
H -2.311909 -1.279687 -4.197266
H -1.285883 0.015578 -2.290186
H -2.458027 1.18395 -2.958729
C 3.485783 -2.662405 -0.185318
C 2.615142 -1.448944 -0.28665
N 1.397851 -1.445696 0.17635
C 3.12136 -0.207838 -1.02041
C 2.746854 1.06194 -0.266344
N 1.558239 1.297561 0.214504
C 1.33189 2.594416 0.793283
C 0.816851 2.688849 2.100487
C 0.56383 3.952879 2.652203
C 0.80823 5.116737 1.903095
C 1.311471 5.0146 0.59686
C 1.575393 3.75557 0.036285
C 4.634289 -0.181703 -1.209141
C 5.173417 0.519054 -2.236718
C 4.333046 1.166937 -3.243441
C 3.019713 0.8425 -3.340939
C 2.420382 -0.185118 -2.422166
H 2.91806 -3.533312 0.195911
H 4.344507 -2.484555 0.495854
H 3.923582 -2.917951 -1.172389
H 1.125228 -2.344139 0.608981
H 3.533437 1.82787 -0.141629
H 0.629218 1.764695 2.667048
H 0.177074 4.028796 3.679462
H 0.603723 6.10575 2.33906
H 1.497087 5.922363 0.003489
H 1.948834 3.663483 -0.994674
H 5.278301 -0.629679 -0.438251
H 6.267304 0.614217 -2.318758
H 4.792645 1.876007 -3.948426
H 2.391002 1.26193 -4.142556
H 1.333758 -0.022217 -2.244133
H 2.514025 -1.195089 -2.890293",-1484.551912722068,3.9310700000000014,42.86964825720198,High log P
uncond_bi-min10k-4423,cis,4344,0.0576939999999999,0.4726679735849843,"59
uncond_bi-min10k-4423-cis
Ir 0.030673 -0.174722 0.117671
O -1.43069 1.259587 0.25632
C -2.632148 0.799791 0.245795
C -2.784303 -0.643388 0.133974
N -1.589351 -1.29762 0.099047
C -1.664278 -2.722608 0.03767
C -2.209901 -3.439177 1.12209
C -2.331393 -4.830882 1.035008
C -1.925293 -5.503161 -0.129405
C -1.382041 -4.781122 -1.204501
C -1.23823 -3.390759 -1.123756
C -4.095013 -1.218727 0.027379
C -5.196039 -0.399607 0.093458
C -5.085 1.032766 0.264724
C -6.221858 1.865379 0.345036
C -6.083401 3.251504 0.496147
C -4.805916 3.847114 0.566363
C -3.66412 3.050343 0.483937
C -3.790311 1.647026 0.336769
H -2.524315 -2.897847 2.026418
H -2.748637 -5.394231 1.882933
H -2.032797 -6.595608 -0.199324
H -1.066323 -5.305198 -2.118403
H -0.828163 -2.80697 -1.959814
H -4.210098 -2.300252 -0.116652
H -6.203316 -0.833285 0.004288
H -7.224042 1.41428 0.287615
H -6.982954 3.88218 0.559586
H -4.712765 4.936463 0.684318
H -2.655908 3.486378 0.532231
O 1.575146 1.173533 0.067703
C 2.7449 0.64241 -0.005093
C 2.811097 -0.81144 0.008577
N 1.578832 -1.393458 0.0493
C 1.562864 -2.821075 0.056088
C 1.094419 -3.501923 1.193877
C 1.147403 -4.900551 1.224489
C 1.641684 -5.617356 0.12248
C 2.087747 -4.931462 -1.019184
C 2.057152 -3.532596 -1.056109
C 4.087473 -1.467707 0.0387
C 5.233747 -0.712282 -0.017379
C 5.205349 0.731882 -0.098217
C 6.387612 1.499636 -0.168477
C 6.329042 2.898325 -0.227948
C 5.088663 3.571292 -0.213137
C 3.903822 2.839268 -0.138574
C 3.948934 1.424374 -0.084387
H 0.72226 -2.922325 2.050347
H 0.799411 -5.435637 2.120121
H 1.678336 -6.716318 0.153268
H 2.464488 -5.490048 -1.88894
H 2.402267 -2.981567 -1.943194
H 4.142497 -2.560645 0.115647
H 6.214891 -1.209536 0.010054
H 7.361861 0.987849 -0.175553
H 7.262799 3.477761 -0.285542
H 5.058201 4.669551 -0.259366
H 2.922987 3.335882 -0.122704",-1595.687914701771,3.6688000000000014,35.28569154862327,High log P
uncond_bi-min10k-8867,trans,6848,0.104282,0.3276194723887239,"69
uncond_bi-min10k-8867-trans
Ir -2.7e-05 3.8e-05 0.787076
N -1.589903 -1.502695 -7.188085
C -1.641462 -0.250114 -6.574646
C -1.725615 1.015518 -7.164455
N -1.792919 1.985038 -6.159252
C -1.776285 1.349284 -4.947752
C -1.679718 -0.019772 -5.161787
S -1.679409 -1.029666 -3.730693
C -1.971384 0.304322 -2.600603
C -2.109019 0.129443 -1.237836
C -2.33504 1.28304 -0.334006
C -3.392709 2.195626 -0.500533
C -3.59298 3.207993 0.444074
C -2.745328 3.265623 1.562708
C -1.722122 2.326068 1.684166
N -1.497314 1.371312 0.744127
C -2.216343 -1.198235 -0.590467
C -3.099298 -2.195605 -1.04243
C -3.234675 -3.388265 -0.323362
C -2.503665 -3.547942 0.864474
C -1.64405 -2.526138 1.269603
N -1.466835 -1.391944 0.545242
S -1.896415 1.936228 -3.30715
H -0.842217 -2.092808 -6.808839
H -1.483635 -1.447153 -8.203682
H -1.745685 1.297558 -8.221541
H -2.052915 2.958665 -6.310929
H -4.0571 2.089514 -1.36931
H -4.417497 3.926208 0.325206
H -2.881163 4.022955 2.347423
H -1.05423 2.305797 2.556597
H -3.685674 -2.013747 -1.953826
H -3.924699 -4.171624 -0.669837
H -2.600396 -4.451476 1.48255
H -1.061385 -2.59975 2.197323
N 1.590319 1.502686 -7.188289
C 1.641686 0.250054 -6.574895
C 1.726003 -1.015579 -7.16468
N 1.793135 -1.985079 -6.159479
C 1.776018 -1.349345 -4.94796
C 1.679542 0.019712 -5.162024
S 1.679589 1.029652 -3.730968
C 1.971586 -0.304305 -2.600839
C 2.109042 -0.129417 -1.23805
C 2.33497 -1.283003 -0.334187
C 3.392609 -2.195637 -0.500681
C 3.592801 -3.208035 0.443907
C 2.745097 -3.265661 1.562502
C 1.721953 -2.326043 1.683951
N 1.497229 -1.371239 0.743935
C 2.216272 1.198275 -0.590695
C 3.099218 2.195664 -1.042646
C 3.234515 3.388364 -0.323634
C 2.503417 3.548084 0.864142
C 1.643841 2.526257 1.26928
N 1.466726 1.392001 0.544986
S 1.89664 -1.936235 -3.307372
H 0.841656 2.092272 -6.810117
H 1.485647 1.447163 -8.204059
H 1.746128 -1.297628 -8.221765
H 2.052935 -2.958767 -6.311079
H 4.057045 -2.089532 -1.369423
H 4.417295 -3.926279 0.325053
H 2.880854 -4.023029 2.347197
H 1.054013 -2.305728 2.556339
H 3.685662 2.013788 -1.953994
H 3.924534 4.171725 -0.670111
H 2.600057 4.451663 1.482167
H 1.061075 2.599885 2.196931",-3367.124509391604,4.001800000000001,41.62820308769695,High log P
uncond_bi-min10k-7985,trans,6570,0.107825,0.3888327690094998,"67
uncond_bi-min10k-7985-trans
Ir 0.000845 -0.00017 -0.15157
C -4.147107 0.519773 -3.436704
C -3.27607 1.186304 -2.402897
C -3.234134 2.593106 -2.380912
C -2.451033 3.266767 -1.438588
C -1.618603 2.527869 -0.602219
N -1.565477 1.175862 -0.658853
C -2.472132 0.492873 -1.458839
C -2.528497 -0.938636 -1.129108
C -3.545926 -1.823726 -1.52107
C -3.607945 -3.10161 -0.955668
C -2.698381 -3.437661 0.04677
C -1.687303 -2.530408 0.4199
C -0.809569 -2.836441 1.568568
C -0.391467 -4.163101 1.824695
C 0.42405 -4.451678 2.926171
C 0.822819 -3.422912 3.796598
C 0.388244 -2.10805 3.568832
C -0.424895 -1.813535 2.465464
N -1.54578 -1.339934 -0.243019
H -5.114879 0.178807 -3.011428
H -3.655754 -0.354711 -3.905392
H -4.391356 1.240531 -4.239629
H -3.844645 3.156907 -3.101987
H -2.464597 4.362669 -1.358172
H -0.996622 3.013874 0.158664
H -4.309703 -1.507313 -2.234574
H -4.399666 -3.803378 -1.254716
H -2.785747 -4.386806 0.591683
H -0.677281 -4.971108 1.134112
H 0.754788 -5.485498 3.105142
H 1.463121 -3.651067 4.661826
H 0.67559 -1.305881 4.265891
H -0.79953 -0.792985 2.301052
C 4.144436 -0.521373 -3.440453
C 3.274275 -1.188014 -2.405963
C 3.230344 -2.594777 -2.385547
C 2.448188 -3.268316 -1.442325
C 1.618439 -2.529221 -0.603486
N 1.56648 -1.177067 -0.659098
C 2.472796 -0.494564 -1.459877
C 2.530939 0.936661 -1.129371
C 3.550334 1.819989 -1.520189
C 3.613724 3.097875 -0.954993
C 2.70312 3.435676 0.045922
C 1.690341 2.530019 0.4182
C 0.811026 2.838302 1.564975
C 0.393558 4.165643 1.818761
C -0.424292 4.456103 2.918007
C -0.826147 3.428593 3.788516
C -0.392178 2.113112 3.563251
C 0.423383 1.816761 2.462172
N 1.5481 1.339198 -0.244088
H 5.113937 -0.183451 -3.016671
H 3.654034 0.355199 -3.906216
H 4.385314 -1.241085 -4.245336
H 3.8386 -3.158667 -3.108453
H 2.460626 -4.364309 -1.362902
H 0.997894 -3.015287 0.158526
H 4.314622 1.502051 -2.232501
H 4.40703 3.798264 -1.253066
H 2.790901 4.385029 0.590413
H 0.681667 4.972648 1.127955
H -0.754427 5.490431 3.095138
H -1.468372 3.658243 4.651925
H -0.68181 1.311785 4.260337
H 0.797759 0.795819 2.299596",-1634.572064038141,4.119020000000004,43.09247174916441,High log P
uncond_bi-min10k-7701,cis,6446,0.095054,0.3377712765083348,"67
uncond_bi-min10k-7701-cis
Ir -0.041092 -0.07131 0.293964
C -5.154411 1.228105 -1.092411
C -3.836034 1.665264 -0.509526
C -3.626975 3.04514 -0.310302
C -2.438786 3.514591 0.255965
C -1.420057 2.600325 0.516909
N -1.551794 1.279854 0.249194
C -2.783131 0.784694 -0.146455
C -2.85932 -0.679296 0.016541
C -4.010306 -1.46921 -0.103674
C -4.030238 -2.819113 0.311462
C -5.240223 -3.653479 0.169514
C -5.131139 -5.052765 -0.007282
C -6.274408 -5.848212 -0.147844
C -7.550457 -5.26362 -0.107178
C -7.67516 -3.876518 0.072234
C -6.532597 -3.079031 0.206041
C -2.842955 -3.310886 0.89682
C -1.715031 -2.499354 0.964459
N -1.679032 -1.234115 0.47709
H -5.694165 2.102716 -1.500903
H -5.815835 0.771174 -0.326473
H -5.031014 0.495916 -1.914205
H -4.427908 3.749147 -0.581219
H -2.290357 4.579993 0.480463
H -0.459738 2.912053 0.947317
H -4.918424 -1.04069 -0.531449
H -4.136862 -5.520004 -0.068954
H -6.16926 -6.933102 -0.297527
H -8.448781 -5.889705 -0.214273
H -8.672286 -3.413789 0.117746
H -6.648643 -1.998497 0.379453
H -2.799521 -4.319719 1.329602
H -0.790056 -2.856475 1.435884
C 5.1691 0.923555 1.536595
C 3.909568 1.381422 0.848718
C 3.847515 2.717441 0.402775
C 2.719304 3.196072 -0.268751
C 1.611062 2.359337 -0.386855
N 1.601809 1.1023 0.115218
C 2.773489 0.561718 0.618574
C 2.69833 -0.908224 0.712389
C 3.764702 -1.776711 0.979666
C 3.645846 -3.172952 0.802586
C 4.766941 -4.087185 1.098906
C 6.110029 -3.657912 0.982397
C 7.167968 -4.529766 1.265077
C 6.906471 -5.846861 1.675794
C 5.578728 -6.287178 1.797744
C 4.519813 -5.418321 1.50901
C 2.411317 -3.636221 0.297018
C 1.37067 -2.739402 0.077212
N 1.46568 -1.411888 0.338628
H 5.796914 0.290034 0.874908
H 4.961365 0.348056 2.459587
H 5.784108 1.798749 1.817803
H 4.715319 3.373825 0.566001
H 2.685273 4.213132 -0.683434
H 0.690638 2.685776 -0.887943
H 4.713786 -1.373234 1.337045
H 6.332694 -2.639754 0.629139
H 8.206021 -4.182265 1.154955
H 7.738385 -6.531068 1.899879
H 5.36652 -7.314951 2.128019
H 3.484333 -5.76802 1.63614
H 2.263327 -4.694894 0.043611
H 0.411537 -3.077688 -0.336425",-1634.583621611476,4.119020000000004,35.341397421613884,High log P
